term,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],specification,bandwidth_m
C(boundary_school_name)[T.CONCORD PRIMARY SCHOOL],0.06064562393652465,0.0059015015501621155,10.276303991627131,9.011741382979465e-25,0.04907889344349961,0.0722123544295497,uncontrolled,500
C(boundary_school_name)[T.CORPORATION PRIMARY SCHOOL],-0.0711961857581223,0.006159918068356109,-11.557976091250568,6.727573350681059e-31,-0.0832694033198178,-0.05912296819642678,uncontrolled,500
C(boundary_school_name)[T.DAMAI PRIMARY SCHOOL],-0.12783511828664437,0.006681792678312308,-19.131859433707103,1.3709581677414464e-81,-0.14093119128829992,-0.11473904528498882,uncontrolled,500
C(boundary_school_name)[T.DAZHONG PRIMARY SCHOOL],0.027010261410093193,0.006862002313146351,3.9362069812110723,8.277958402736701e-05,0.013560984014495804,0.04045953880569058,uncontrolled,500
C(boundary_school_name)[T.DE LA SALLE SCHOOL],-0.059799128371607904,0.006455986701820819,-9.262585431711377,1.9954085308710413e-20,-0.07245262979184625,-0.04714562695136957,uncontrolled,500
C(boundary_school_name)[T.EAST SPRING PRIMARY SCHOOL],0.049792287102176605,0.005955027102253414,8.361387151929994,6.198507017743171e-17,0.03812064845479999,0.06146392574955322,uncontrolled,500
C(boundary_school_name)[T.EDGEFIELD PRIMARY SCHOOL],0.0863425183260039,0.005037319642540284,17.140567693350107,7.392538104664614e-66,0.07646955324800876,0.09621548340399903,uncontrolled,500
C(boundary_school_name)[T.ELIAS PARK PRIMARY SCHOOL],0.14950406583467127,0.0063355209413567554,23.597754189200877,4.064270798421019e-123,0.13708667296631272,0.16192145870302982,uncontrolled,500
C(boundary_school_name)[T.ENDEAVOUR PRIMARY SCHOOL],-0.04182665339389477,0.007286200102258081,-5.740530428327406,9.438045998394758e-09,-0.05610734317847267,-0.02754596360931687,uncontrolled,500
C(boundary_school_name)[T.EVERGREEN PRIMARY SCHOOL],0.004506256756913113,0.005619044092072118,0.8019614516410306,0.4225752571078565,-0.006506867291090806,0.015519380804917032,uncontrolled,500
C(boundary_school_name)[T.FAIRFIELD METHODIST SCHOOL (PRIMARY)],0.12288989183585698,0.009767940120395165,12.580942381010976,2.688039555107953e-36,0.10374508099673863,0.14203470267497534,uncontrolled,500
C(boundary_school_name)[T.FARRER PARK PRIMARY SCHOOL],0.16316485819031734,0.0102346449469094,15.942405333717899,3.217278835019078e-57,0.14310532269982007,0.1832243936808146,uncontrolled,500
C(boundary_school_name)[T.FENGSHAN PRIMARY SCHOOL],-0.04156313633398803,0.006865208055556096,-6.054169953429231,1.4114353580185271e-09,-0.05501869686925223,-0.02810757579872383,uncontrolled,500
C(boundary_school_name)[T.FERN GREEN PRIMARY SCHOOL],0.05532066626776947,0.005419831285654513,10.207082721226959,1.8432345334796997e-24,0.04469799214560321,0.06594334038993574,uncontrolled,500
C(boundary_school_name)[T.FERNVALE PRIMARY SCHOOL],0.037698056969412155,0.006339925696320758,5.94613545570249,2.745469813839655e-09,0.025272030939963448,0.05012408299886086,uncontrolled,500
C(boundary_school_name)[T.FIRST TOA PAYOH PRIMARY SCHOOL],0.14405550351851834,0.007606518963348717,18.938426922043575,5.501644045390579e-80,0.1291470003026339,0.15896400673440278,uncontrolled,500
C(boundary_school_name)[T.FRONTIER PRIMARY SCHOOL],-0.03487819495707341,0.0054911609888598995,-6.351697760789014,2.129514156815562e-10,-0.04564067272855016,-0.024115717185596658,uncontrolled,500
C(boundary_school_name)[T.FUCHUN PRIMARY SCHOOL],-0.17018343791897825,0.008049448669887537,-21.142247736248496,3.2521460299380313e-99,-0.18596006740736165,-0.15440680843059484,uncontrolled,500
C(boundary_school_name)[T.FUHUA PRIMARY SCHOOL],-0.04191973878406832,0.008045931598735814,-5.210054083812346,1.8878559128098685e-07,-0.057689474939663296,-0.02615000262847335,uncontrolled,500
C(boundary_school_name)[T.GAN ENG SENG PRIMARY SCHOOL],0.24763183000576297,0.007211078001117045,34.340473084246646,1.9541317744434112e-258,0.23349837683386448,0.26176528317766146,uncontrolled,500
C(boundary_school_name)[T.GEYLANG METHODIST SCHOOL (PRIMARY)],-0.026822165675222796,0.010495347599131725,-2.5556243299118346,0.0105997486395806,-0.047392668974749905,-0.006251662375695691,uncontrolled,500
C(boundary_school_name)[T.GONGSHANG PRIMARY SCHOOL],0.1397452919535691,0.005558173567270927,25.14230443907931,1.71544534846883e-139,0.12885147194189558,0.15063911196524263,uncontrolled,500
C(boundary_school_name)[T.GREENDALE PRIMARY SCHOOL],0.05612872603744987,0.005182456867355337,10.830524493316808,2.467379420047239e-27,0.04597129722600114,0.0662861548488986,uncontrolled,500
C(boundary_school_name)[T.GREENRIDGE PRIMARY SCHOOL],0.0028037971286278386,0.006658110328394893,0.4211100432911819,0.6736747281066774,-0.010245859320120305,0.01585345357737598,uncontrolled,500
C(boundary_school_name)[T.GREENWOOD PRIMARY SCHOOL],-0.07672000608787057,0.005649998280427089,-13.578766272132603,5.3520340867301007e-42,-0.0877937992302209,-0.06564621294552023,uncontrolled,500
C(boundary_school_name)[T.HAIG GIRLS' SCHOOL],0.07907243949235442,0.009076223741827346,8.712041675212658,2.984499103920685e-18,0.06128336784274545,0.09686151114196338,uncontrolled,500
C(boundary_school_name)[T.HENRY PARK PRIMARY SCHOOL],0.28097176396157253,0.009045698547152247,31.061367178771135,8.012350932965206e-212,0.2632425205941478,0.29870100732899724,uncontrolled,500
C(boundary_school_name)[T.HOLY INNOCENTS' PRIMARY SCHOOL],0.03669769063725583,0.006404613097342537,5.7298840819100825,1.0049928786982721e-08,0.024144879631550934,0.04925050164296073,uncontrolled,500
C(boundary_school_name)[T.HONG WEN SCHOOL],0.10101886640064303,0.008312393459739206,12.152801342949472,5.543310630468469e-34,0.0847268745942279,0.11731085820705817,uncontrolled,500
C(boundary_school_name)[T.HORIZON PRIMARY SCHOOL],0.03640430955071761,0.005345081846730549,6.810804884678277,9.705419054062979e-12,0.025928141636706897,0.04688047746472833,uncontrolled,500
C(boundary_school_name)[T.HOUGANG PRIMARY SCHOOL],0.07276608897685471,0.005845153192465481,12.448961828862187,1.4167601742314697e-35,0.06130979923550305,0.08422237871820637,uncontrolled,500
C(boundary_school_name)[T.HUAMIN PRIMARY SCHOOL],-0.11125464350767512,0.005753952623698667,-19.33534229139345,2.7086457851909625e-83,-0.12253218341887426,-0.09997710359647599,uncontrolled,500
C(boundary_school_name)[T.INNOVA PRIMARY SCHOOL],-0.00010666228448553173,0.00636682990317596,-0.01675280887154304,0.9866338176721313,-0.012585419590403053,0.012372095021431991,uncontrolled,500
C(boundary_school_name)[T.JIEMIN PRIMARY SCHOOL],-0.099728435165419,0.006271169567391229,-15.902685152062547,6.070600906428943e-57,-0.11201970165844945,-0.08743716867238856,uncontrolled,500
C(boundary_school_name)[T.JING SHAN PRIMARY SCHOOL],-0.08522889413705172,0.00724729504576166,-11.760097194731296,6.266211886614562e-32,-0.09943333141208013,-0.0710244568620233,uncontrolled,500
C(boundary_school_name)[T.JUNYUAN PRIMARY SCHOOL],0.1200120726393688,0.005780240735625298,20.762469614751446,9.457914072461723e-96,0.10868300897557191,0.13134113630316568,uncontrolled,500
C(boundary_school_name)[T.JURONG PRIMARY SCHOOL],-0.038367372833054435,0.006482531280093811,-5.918578896930399,3.247352208131158e-09,-0.05107290067069264,-0.02566184499541623,uncontrolled,500
C(boundary_school_name)[T.JURONG WEST PRIMARY SCHOOL],-0.08708957279772808,0.0062767674013413065,-13.87490840892361,8.990786574376582e-44,-0.09939181084369211,-0.07478733475176405,uncontrolled,500
C(boundary_school_name)[T.KEMING PRIMARY SCHOOL],0.07444736808919292,0.007650369424859628,9.73121217483676,2.2193230986129005e-22,0.05945291954804164,0.0894418166303442,uncontrolled,500
C(boundary_school_name)[T.KHENG CHENG SCHOOL],0.04721412014752616,0.008210035759179307,5.750781303813199,8.883196395405605e-09,0.03112274574774876,0.06330549454730357,uncontrolled,500
C(boundary_school_name)[T.KONG HWA SCHOOL],-0.03812998375843483,0.009654958209161988,-3.9492645055937907,7.839169070263254e-05,-0.05705335412063166,-0.019206613396237995,uncontrolled,500
C(boundary_school_name)[T.KRANJI PRIMARY SCHOOL],-0.059078056209361164,0.0062232604315554186,-9.493103632591415,2.2425586394106315e-21,-0.07127542252162297,-0.04688068989709935,uncontrolled,500
C(boundary_school_name)[T.KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL],0.036814235337504185,0.008158802199644398,4.512210792303402,6.415538048250233e-06,0.020823276869214993,0.05280519380579338,uncontrolled,500
C(boundary_school_name)[T.LAKESIDE PRIMARY SCHOOL],-0.1894460740304025,0.00742530862648593,-25.513562271964304,1.394040686143891e-143,-0.2039994115124095,-0.17489273654839552,uncontrolled,500
C(boundary_school_name)[T.LIANHUA PRIMARY SCHOOL],-0.012621725893589125,0.0064082592279574935,-1.9696028897401598,0.04888390021102864,-0.025181683183982263,-6.176860319598472e-05,uncontrolled,500
C(boundary_school_name)[T.MAHA BODHI SCHOOL],0.1740189273604573,0.007784521046141126,22.354480940959164,1.0921429994942592e-110,0.15876154647312662,0.18927630824778796,uncontrolled,500
C(boundary_school_name)[T.MARSILING PRIMARY SCHOOL],-0.2286822177400069,0.008135320129248898,-28.109799504733225,7.435165892384479e-174,-0.24462715219603848,-0.21273728328397534,uncontrolled,500
C(boundary_school_name)[T.MARYMOUNT CONVENT SCHOOL],0.0866506384787535,0.00867012907203669,9.994157844572722,1.6165542777721346e-23,0.06965749775624791,0.10364377920125908,uncontrolled,500
C(boundary_school_name)[T.MAYFLOWER PRIMARY SCHOOL],-0.03397669582267834,0.007488121532948328,-4.537412443585242,5.6948661899921555e-06,-0.048653144339115925,-0.01930024730624076,uncontrolled,500
C(boundary_school_name)[T.MEE TOH SCHOOL],0.09024983445891786,0.0043585434149184515,20.706420899700145,3.031618148363629e-95,0.08170724634062349,0.09879242257721224,uncontrolled,500
C(boundary_school_name)[T.MERIDIAN PRIMARY SCHOOL],0.35010189174150763,0.007789244913490412,44.94683318214277,0.0,0.3348352522443046,0.36536853123871066,uncontrolled,500
C(boundary_school_name)[T.METHODIST GIRLS' SCHOOL (PRIMARY)],0.6233655054700472,0.013735664016804544,45.38299020035775,0.0,0.5964440986933676,0.6502869122467269,uncontrolled,500
C(boundary_school_name)[T.MONTFORT JUNIOR SCHOOL],0.0583145050517428,0.005656327521609102,10.30960545141021,6.376254903984315e-25,0.047228306824626254,0.06940070327885935,uncontrolled,500
C(boundary_school_name)[T.NAN CHIAU PRIMARY SCHOOL],0.11784577611549711,0.004437759170875381,26.555243666422562,2.2339574568191577e-155,0.10914792796851903,0.1265436242624752,uncontrolled,500
C(boundary_school_name)[T.NAN HUA PRIMARY SCHOOL],0.055314588084409144,0.008600816727127541,6.43131807586869,1.2650212619664635e-10,0.0384572970616095,0.07217187910720879,uncontrolled,500
C(boundary_school_name)[T.NAVAL BASE PRIMARY SCHOOL],-0.0915589344048259,0.006190240389622871,-14.790852800856085,1.6781400215380754e-49,-0.10369158262413192,-0.07942628618551989,uncontrolled,500
C(boundary_school_name)[T.NEW TOWN PRIMARY SCHOOL],0.17783516821879516,0.009705576514373208,18.322988640132305,5.425017259357111e-75,0.15881258780142588,0.19685774863616445,uncontrolled,500
C(boundary_school_name)[T.NGEE ANN PRIMARY SCHOOL],0.15255593780409593,0.014659546318589137,10.406593388954088,2.313527918828493e-25,0.12382375498996448,0.18128812061822738,uncontrolled,500
C(boundary_school_name)[T.NORTH SPRING PRIMARY SCHOOL],0.09951312033445794,0.005121865130208018,19.429078627538235,4.381563810737604e-84,0.08947444914557867,0.10955179152333722,uncontrolled,500
C(boundary_school_name)[T.NORTH VIEW PRIMARY SCHOOL],-0.0543554714040536,0.006112629252882211,-8.892322625067445,5.984463763506046e-19,-0.06633600459054871,-0.042374938217558486,uncontrolled,500
C(boundary_school_name)[T.NORTH VISTA PRIMARY SCHOOL],0.09109009680584876,0.005361489638519595,16.98969930882873,9.788970106035632e-65,0.08058177021086568,0.10159842340083183,uncontrolled,500
C(boundary_school_name)[T.NORTHLAND PRIMARY SCHOOL],-0.08639807186179867,0.0050247424132598565,-17.19452755106445,2.9182687382521737e-66,-0.09624638602337886,-0.07654975770021848,uncontrolled,500
C(boundary_school_name)[T.NORTHOAKS PRIMARY SCHOOL],-0.000869305050449638,0.006163677104476744,-0.14103676031605428,0.8878409020448756,-0.012949890187558181,0.011211280086658905,uncontrolled,500
C(boundary_school_name)[T.NORTHSHORE PRIMARY SCHOOL],0.1980406944956255,0.005999368029149243,33.01025933621699,5.787504180138587e-239,0.18628214922849196,0.20979923976275905,uncontrolled,500
C(boundary_school_name)[T.OASIS PRIMARY SCHOOL],0.08233226260464503,0.005123131240134311,16.07069168161434,4.094915495405322e-58,0.07229110988590975,0.09237341532338031,uncontrolled,500
C(boundary_school_name)[T.OPERA ESTATE PRIMARY SCHOOL],-0.14669264816632924,0.00716274821924199,-20.479939218337236,3.250637454046759e-93,-0.16073137670637194,-0.13265391962628653,uncontrolled,500
C(boundary_school_name)[T.PALM VIEW PRIMARY SCHOOL],0.07281271062685549,0.005178473485965289,14.060651430231836,6.62733388334299e-45,0.06266308909946794,0.08296233215424303,uncontrolled,500
C(boundary_school_name)[T.PARK VIEW PRIMARY SCHOOL],0.2483347351468978,0.008318280976842111,29.854093151969206,7.767956165658175e-196,0.2320312040190026,0.264638266274793,uncontrolled,500
C(boundary_school_name)[T.PASIR RIS PRIMARY SCHOOL],0.16332200495649163,0.006601711033174063,24.73934471469397,4.0373381191247514e-135,0.15038288909512976,0.1762611208178535,uncontrolled,500
C(boundary_school_name)[T.PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY)],0.09110372698820576,0.01096919884929008,8.305413024224823,9.947281524379925e-17,0.069604492304339,0.11260296167207252,uncontrolled,500
C(boundary_school_name)[T.PEI CHUN PUBLIC SCHOOL],0.16350318520300314,0.006806710855684602,24.020880079907318,1.6829133811125732e-127,0.1501622770726835,0.17684409333332277,uncontrolled,500
C(boundary_school_name)[T.PEI HWA PRESBYTERIAN PRIMARY SCHOOL],0.3016345347899523,0.03181600184783288,9.480592069128821,2.528443244514082e-21,0.23927631703614002,0.3639927525437645,uncontrolled,500
C(boundary_school_name)[T.PEI TONG PRIMARY SCHOOL],-0.029946560989903132,0.01011475153388789,-2.9606818209594046,0.003069588763169491,-0.049771109708894666,-0.010122012270911598,uncontrolled,500
C(boundary_school_name)[T.PEIYING PRIMARY SCHOOL],-0.09621285214324773,0.006510557711558368,-14.777973931855097,2.0318686565568766e-49,-0.10897331077717165,-0.08345239350932382,uncontrolled,500
C(boundary_school_name)[T.PIONEER PRIMARY SCHOOL],-0.0674053527016175,0.006840419157043061,-9.8539798737648,6.588229924000035e-23,-0.08081232788857974,-0.05399837751465526,uncontrolled,500
C(boundary_school_name)[T.POI CHING SCHOOL],0.1069398565649341,0.006583763663774342,16.24296709697316,2.5050884797722944e-59,0.09403591690121292,0.11984379622865528,uncontrolled,500
C(boundary_school_name)[T.PRINCESS ELIZABETH PRIMARY SCHOOL],0.05106034153155135,0.005905669178509355,8.645987438199077,5.334198326967579e-18,0.039485442637064765,0.06263524042603794,uncontrolled,500
C(boundary_school_name)[T.PUNGGOL COVE PRIMARY SCHOOL],0.11097431815180234,0.0052842727443452985,21.000868713780147,6.439725499349132e-98,0.10061733388839891,0.12133130241520576,uncontrolled,500
C(boundary_school_name)[T.PUNGGOL GREEN PRIMARY SCHOOL],0.09789216246123267,0.005101941136358655,19.187238708735872,4.731196603488655e-82,0.08789254158272634,0.10789178333973899,uncontrolled,500
C(boundary_school_name)[T.PUNGGOL PRIMARY SCHOOL],0.06552795793188088,0.005514968703254155,11.881836771478964,1.4709907909956905e-32,0.05471881789763717,0.07633709796612459,uncontrolled,500
C(boundary_school_name)[T.PUNGGOL VIEW PRIMARY SCHOOL],0.09411067745065241,0.005121414026427451,18.375916683365915,2.048182657847466e-75,0.08407289040893634,0.10414846449236848,uncontrolled,500
C(boundary_school_name)[T.QIFA PRIMARY SCHOOL],0.07808728717532246,0.008447201337442175,9.244160764725825,2.370939407239986e-20,0.061531076783777214,0.0946434975668677,uncontrolled,500
C(boundary_school_name)[T.QIHUA PRIMARY SCHOOL],-0.0827861410321317,0.005728301467325126,-14.452127127797501,2.430617506045928e-47,-0.09401340560067689,-0.0715588764635865,uncontrolled,500
C(boundary_school_name)[T.QUEENSTOWN PRIMARY SCHOOL],0.18792963601682355,0.011572993167056275,16.238637084119667,2.688306834539547e-59,0.16524698621606512,0.21061228581758198,uncontrolled,500
C(boundary_school_name)[T.RADIN MAS PRIMARY SCHOOL],0.304987664501324,0.008241968967717398,37.004223832426035,9.793166012579485e-300,0.2888337021629011,0.32114162683974684,uncontrolled,500
C(boundary_school_name)[T.RAFFLES GIRLS' PRIMARY SCHOOL],0.06836791215002558,0.024127522956654695,2.8336067599168437,0.004602593111007449,0.021078836118819014,0.11565698818123214,uncontrolled,500
C(boundary_school_name)[T.RED SWASTIKA SCHOOL],-0.10269088151530091,0.0061071159197200135,-16.814955351299254,1.896353892575372e-63,-0.11466060876736335,-0.09072115426323847,uncontrolled,500
C(boundary_school_name)[T.RIVER VALLEY PRIMARY SCHOOL],0.2021571529147971,0.01209251902169371,16.71753855025009,9.767073369113643e-63,0.1784562511499119,0.2258580546796823,uncontrolled,500
C(boundary_school_name)[T.RIVERSIDE PRIMARY SCHOOL],0.004989968526585923,0.005888919672912969,0.8473487165291258,0.3968007801656974,-0.00655210194017289,0.01653203899334474,uncontrolled,500
C(boundary_school_name)[T.RIVERVALE PRIMARY SCHOOL],0.06989216833672043,0.004999144538906803,13.980825677827715,2.0410623288685706e-44,0.060094025086953,0.07969031158648786,uncontrolled,500
C(boundary_school_name)[T.ROSYTH SCHOOL],-0.06759916029673621,0.0061456584144981945,-10.99949846500797,3.842631121849962e-28,-0.0796444294504382,-0.05555389114303422,uncontrolled,500
C(boundary_school_name)[T.RULANG PRIMARY SCHOOL],-0.11044023853072313,0.006302979254010231,-17.52191052516256,9.749565025624564e-69,-0.12279385086388632,-0.09808662619755994,uncontrolled,500
C(boundary_school_name)[T.SEMBAWANG PRIMARY SCHOOL],-0.024818590949140257,0.006155298508088867,-4.032069430349378,5.528784682956803e-05,-0.03688275433908757,-0.012754427559192951,uncontrolled,500
C(boundary_school_name)[T.SENG KANG PRIMARY SCHOOL],0.07159152124626093,0.005101718904461561,14.032823561418217,9.81640400148721e-45,0.06159233593426913,0.08159070655825273,uncontrolled,500
C(boundary_school_name)[T.SENGKANG GREEN PRIMARY SCHOOL],0.07965454873195034,0.006697561050285272,11.893067959202488,1.2859453135755817e-32,0.06652757028913295,0.09278152717476773,uncontrolled,500
C(boundary_school_name)[T.SHUQUN PRIMARY SCHOOL],-0.1536780650119126,0.007188298623917941,-21.378920527949806,2.0992918849129912e-101,-0.16776687142491062,-0.1395892585989146,uncontrolled,500
C(boundary_school_name)[T.SI LING PRIMARY SCHOOL],-0.04052341870963634,0.006054031555101444,-6.6936252876794455,2.1770846623403e-11,-0.05238910251890419,-0.028657734900368496,uncontrolled,500
C(boundary_school_name)[T.SOUTH VIEW PRIMARY SCHOOL],-0.010977884059440194,0.005084894097286527,-2.158920883976397,0.030856305364091827,-0.020944093355322095,-0.0010116747635582918,uncontrolled,500
C(boundary_school_name)[T.SPRINGDALE PRIMARY SCHOOL],0.09821152068131105,0.0050682022595599455,19.377979735528235,1.1840480555185456e-83,0.08827802678620902,0.10814501457641307,uncontrolled,500
C(boundary_school_name)[T.ST ANDREW'S SCHOOL (JUNIOR)],-0.00787319496818064,0.00878376589414611,-0.8963347911432481,0.3700739829569156,-0.02508905976933828,0.009342669832977001,uncontrolled,500
C(boundary_school_name)[T.ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL],-0.0636547901451544,0.006778809376460066,-9.3902611225801,5.985168956460365e-21,-0.07694101238107856,-0.05036856790923026,uncontrolled,500
C(boundary_school_name)[T.ST. ANTHONY'S PRIMARY SCHOOL],0.07221808407296024,0.006170413804059934,11.70392883949583,1.2168617940564119e-31,0.06012429524729398,0.0843118728986265,uncontrolled,500
C(boundary_school_name)[T.ST. GABRIEL'S PRIMARY SCHOOL],0.12547298597922643,0.007237031792933719,17.337630891954767,2.4461333221016652e-67,0.111288664310105,0.13965730764834786,uncontrolled,500
C(boundary_school_name)[T.ST. HILDA'S PRIMARY SCHOOL],0.14413219429465696,0.005468465664521003,26.356971614501646,4.269874206866875e-153,0.13341419854150188,0.15485019004781203,uncontrolled,500
C(boundary_school_name)[T.ST. JOSEPH'S INSTITUTION JUNIOR],-0.03339064139711983,0.010384845911057356,-3.2153237210353645,0.0013029749348548907,-0.05374456536779029,-0.013036717426449365,uncontrolled,500
C(boundary_school_name)[T.ST. MARGARET'S SCHOOL (PRIMARY)],0.09942813922721143,0.009761736411702195,10.185497234694717,2.3018011086376103e-24,0.08029548743370186,0.118560791020721,uncontrolled,500
C(boundary_school_name)[T.ST. STEPHEN'S SCHOOL],-0.024972419407261987,0.009606165912571551,-2.5996239951030495,0.009332595567643346,-0.04380015862541857,-0.0061446801891054045,uncontrolled,500
C(boundary_school_name)[T.TAMPINES NORTH PRIMARY SCHOOL],0.14250860809251836,0.00554029472878456,25.72220704290621,6.5982482280549605e-146,0.1316498299603635,0.15336738622467322,uncontrolled,500
C(boundary_school_name)[T.TAMPINES PRIMARY SCHOOL],0.06894584692128584,0.005551281651568043,12.419807037139082,2.0405306262063976e-35,0.05806553481617445,0.07982615902639724,uncontrolled,500
C(boundary_school_name)[T.TANJONG KATONG PRIMARY SCHOOL],0.07870649361055186,0.009303057828138395,8.460282099128,2.667315008934094e-17,0.06047283532130719,0.09694015189979653,uncontrolled,500
C(boundary_school_name)[T.TAO NAN SCHOOL],0.24075773624557925,0.033370437528359165,7.214701216937187,5.405252571590081e-13,0.1753528805416515,0.306162591949507,uncontrolled,500
C(boundary_school_name)[T.TECK GHEE PRIMARY SCHOOL],0.070741301331078,0.0077962794876961046,9.073725671677135,1.1501544621539866e-19,0.05546087432178526,0.08602172834037075,uncontrolled,500
C(boundary_school_name)[T.TECK WHYE PRIMARY SCHOOL],0.08702021832436996,0.005701600342694449,15.262419863551179,1.3610576080596575e-52,0.07584528699844761,0.0981951496502923,uncontrolled,500
C(boundary_school_name)[T.TELOK KURAU PRIMARY SCHOOL],-0.09581947248710311,0.007735040332473165,-12.387714655453678,3.046004812075741e-35,-0.11097987295771523,-0.08065907201649099,uncontrolled,500
C(boundary_school_name)[T.TEMASEK PRIMARY SCHOOL],-0.09000230155114547,0.009808165705045809,-9.17626233668175,4.463141432869483e-20,-0.10922595308743616,-0.07077865001485478,uncontrolled,500
C(boundary_school_name)[T.TOWNSVILLE PRIMARY SCHOOL],0.20561718909156604,0.00716414524462083,28.700868292131975,3.7212231897352533e-181,0.1915757224320953,0.21965865575103677,uncontrolled,500
C(boundary_school_name)[T.UNITY PRIMARY SCHOOL],0.013164699223021013,0.008978861052133833,1.4661880996468268,0.14259704972065274,-0.004433545061350717,0.030762943507392743,uncontrolled,500
C(boundary_school_name)[T.VALOUR PRIMARY SCHOOL],0.0725363356590648,0.005321819221918794,13.629988662582125,2.6562157042511083e-42,0.06210576165187098,0.08296690966625861,uncontrolled,500
C(boundary_school_name)[T.WATERWAY PRIMARY SCHOOL],0.01805394197169504,0.005356313073447571,3.370591248893278,0.0007500706040519588,0.007555761257816757,0.028552122685573326,uncontrolled,500
C(boundary_school_name)[T.WELLINGTON PRIMARY SCHOOL],0.0443696621247409,0.005673648655197224,7.820304855165296,5.2695563353788176e-15,0.033249515099620236,0.05548980914986157,uncontrolled,500
C(boundary_school_name)[T.WEST GROVE PRIMARY SCHOOL],-0.08984108987856387,0.006056665157953054,-14.83342524897432,8.906965259720252e-50,-0.10171193545457045,-0.07797024430255729,uncontrolled,500
C(boundary_school_name)[T.WEST SPRING PRIMARY SCHOOL],0.05405565990031844,0.006325664865267141,8.545451118842287,1.2803514633483281e-17,0.041657584586124424,0.06645373521451245,uncontrolled,500
C(boundary_school_name)[T.WEST VIEW PRIMARY SCHOOL],-0.047006300948861504,0.0060563045414377195,-7.761548420697909,8.389867529400849e-15,-0.0588764397294858,-0.03513616216823721,uncontrolled,500
C(boundary_school_name)[T.WESTWOOD PRIMARY SCHOOL],-0.07605728887453168,0.006155846377154935,-12.355293523371403,4.560883965645412e-35,-0.08812252606811673,-0.06399205168094664,uncontrolled,500
C(boundary_school_name)[T.WHITE SANDS PRIMARY SCHOOL],0.1161843770854671,0.0060519268674116295,19.197914917163963,3.8524947072972666e-82,0.10432281838827,0.1280459357826642,uncontrolled,500
C(boundary_school_name)[T.WOODGROVE PRIMARY SCHOOL],-0.011667376741782249,0.006246878326038877,-1.8677131413219776,0.06180206592102729,-0.02391103327662231,0.0005762797930578129,uncontrolled,500
C(boundary_school_name)[T.WOODLANDS PRIMARY SCHOOL],-0.02882459399119493,0.005786478109282558,-4.98137095601469,6.313537974069772e-07,-0.040165882682718174,-0.017483305299671688,uncontrolled,500
C(boundary_school_name)[T.WOODLANDS RING PRIMARY SCHOOL],0.02166870855265967,0.0058338216379167215,3.7143248281408967,0.0002037469462873183,0.010234628250112428,0.03310278885520691,uncontrolled,500
C(boundary_school_name)[T.XINGHUA PRIMARY SCHOOL],-0.003087145109314115,0.008323139250042529,-0.37091114501038064,0.7107037138304808,-0.01940019827770919,0.013225908059080959,uncontrolled,500
C(boundary_school_name)[T.XINGNAN PRIMARY SCHOOL],-0.03774064017957938,0.0061687458999648516,-6.118040974875366,9.473271143140513e-10,-0.04983115997328961,-0.025650120385869148,uncontrolled,500
C(boundary_school_name)[T.XINMIN PRIMARY SCHOOL],0.04738344216973201,0.0063347430158437225,7.47993123812948,7.436150903093263e-14,0.03496757400736167,0.059799310332102354,uncontrolled,500
C(boundary_school_name)[T.XISHAN PRIMARY SCHOOL],-0.13913302534010677,0.005996847295949367,-23.201028552800672,4.445649401184148e-119,-0.15088663006095393,-0.1273794206192596,uncontrolled,500
C(boundary_school_name)[T.YANGZHENG PRIMARY SCHOOL],0.0671160739151462,0.009834943442919292,6.824246047237485,8.838828006884026e-12,0.04783993897703602,0.08639220885325637,uncontrolled,500
C(boundary_school_name)[T.YEW TEE PRIMARY SCHOOL],-0.03821902792798689,0.006734179390841438,-5.6753801331703775,1.3838101425592906e-08,-0.05141777699946799,-0.02502027885650579,uncontrolled,500
C(boundary_school_name)[T.YIO CHU KANG PRIMARY SCHOOL],0.1024882991839445,0.005547567963422155,18.474455808329033,3.315535762257052e-76,0.09161526577384886,0.11336133259404015,uncontrolled,500
C(boundary_school_name)[T.YISHUN PRIMARY SCHOOL],-0.05102702100105981,0.006054424539769915,-8.428054667438134,3.514588731550297e-17,-0.06289347504612433,-0.039160566955995284,uncontrolled,500
C(boundary_school_name)[T.YU NENG PRIMARY SCHOOL],-0.06218554273834637,0.006752509801372626,-9.209248793049587,3.284151839653359e-20,-0.07542021875429043,-0.04895086672240231,uncontrolled,500
C(boundary_school_name)[T.YUHUA PRIMARY SCHOOL],0.04745662148209204,0.00703986200702825,6.741129504344501,1.5716004597315708e-11,0.033658745492184804,0.06125449747199927,uncontrolled,500
C(boundary_school_name)[T.ZHANGDE PRIMARY SCHOOL],0.07911144332165944,0.010145467731255992,7.797712773550518,6.3039290197556575e-15,0.0592266919620844,0.09899619468123447,uncontrolled,500
C(boundary_school_name)[T.ZHENGHUA PRIMARY SCHOOL],-0.013662380633969932,0.005851028138741372,-2.3350392973684926,0.01954136793086371,-0.02513018505843345,-0.002194576209506416,uncontrolled,500
C(boundary_school_name)[T.ZHONGHUA PRIMARY SCHOOL],0.04263412563347963,0.008435788501911824,5.053958574686569,4.3274550830090604e-07,0.02610028398853536,0.059167967278423904,uncontrolled,500
