OBJECTID,STATION_NA,EXIT_CODE,INC_CRC,FMEL_UPD_D,STATION_NAME_ENGLISH,lines_present,line_count,lines_present_json,is_tagged
18084,QUEENSTOWN MRT STATION,Exit D,323A1F8C0515C318,20251202172807,QUEENSTOWN MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18085,COMMONWEALTH MRT STATION,Exit C,4759AD8699CAAFEB,20251202172807,COMMONWEALTH MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18086,COMMONWEALTH MRT STATION,Exit D,5C10631FF88A2A31,20251202172807,COMMONWEALTH MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18087,CLEMENTI MRT STATION,Exit D,1BCD78C2E2F0AEBA,20251202172807,CLEMENTI MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18088,CLEMENTI MRT STATION,Exit C,B42D779AB82F42CF,20251202172807,CLEMENTI MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
18089,JURONG EAST MRT STATION,Exit D,F6949D2149A78ED9,20251202172807,JURONG EAST MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
18090,ANG MO KIO MRT STATION,Exit D,2FA1606517F7F394,20251202172807,ANG MO KIO MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18091,SOMERSET MRT STATION,Exit C,947DEBE26C775910,20251202172807,SOMERSET MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18092,SOMERSET MRT STATION,Exit D,C8C03BAA2804D6D1,20251202172807,SOMERSET MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18093,MARINA SOUTH PIER MRT STATION,Exit A,F068727788589ACD,20251202172807,MARINA SOUTH PIER MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18094,MARINA SOUTH PIER MRT STATION,Exit B,C73EE0EE2FBED722,20251202172807,MARINA SOUTH PIER MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
18095,CHINATOWN MRT STATION,Exit G,6EAFAD60E5DC5EB3,20251202172807,CHINATOWN MRT STATION,"['Downtown Line', 'North East Line']",2,"[""Downtown Line"", ""North East Line""]",True
18096,CHINATOWN MRT STATION,Exit F,F311BD73BF790D1C,20251202172807,CHINATOWN MRT STATION,"['Downtown Line', 'North East Line']",2,"[""Downtown Line"", ""North East Line""]",True
18097,BUKIT PANJANG MRT STATION,Exit B,BE5F7B68E04895BE,20251202172807,BUKIT PANJANG MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18098,HILLVIEW MRT STATION,Exit A,4A8EA2D66E8ECDA8,20251202172807,HILLVIEW MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18099,BEAUTY WORLD MRT STATION,Exit A,D320410A69021932,20251202172807,BEAUTY WORLD MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18100,BEAUTY WORLD MRT STATION,Exit C,7E2D6AAB2D36BBBA,20251202172807,BEAUTY WORLD MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18101,KING ALBERT PARK MRT STATION,Exit B,DAE9E8760965D45A,20251202172807,KING ALBERT PARK MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18102,SIXTH AVENUE MRT STATION,Exit B,10CC04828E7C82D8,20251202172807,SIXTH AVENUE MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18103,TAN KAH KEE MRT STATION,Exit B,A5B4AAE12B40643B,20251202172807,TAN KAH KEE MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18104,BOTANIC GARDENS MRT STATION,Exit B,1D8ACE3D804EFC33,20251202172807,BOTANIC GARDENS MRT STATION,"['Circle Line', 'Downtown Line']",2,"[""Circle Line"", ""Downtown Line""]",True
18105,NEWTON MRT STATION,Exit C,D977970135729EB8,20251202172807,NEWTON MRT STATION,"['Downtown Line', 'North-South Line']",2,"[""Downtown Line"", ""North-South Line""]",True
18106,LITTLE INDIA MRT STATION,Exit F,5617CFEE626840BB,20251202172807,LITTLE INDIA MRT STATION,"['Downtown Line', 'North East Line']",2,"[""Downtown Line"", ""North East Line""]",True
18107,ROCHOR MRT STATION,Exit B,5F1E6F573314E1E3,20251202172807,ROCHOR MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18108,DOWNTOWN MRT STATION,Exit A,AD2F8B7AE573BE63,20251202172807,DOWNTOWN MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18109,DOWNTOWN MRT STATION,Exit E,8938BEADE9C163A4,20251202172807,DOWNTOWN MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18110,DOWNTOWN MRT STATION,Exit B,419B0A25DCF2D8F3,20251202172807,DOWNTOWN MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18111,DOWNTOWN MRT STATION,Exit C,D77ADD7D0B7369D2,20251202172807,DOWNTOWN MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18112,DOWNTOWN MRT STATION,Exit D,2397863DFE9A27AE,20251202172807,DOWNTOWN MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18113,TELOK AYER MRT STATION,Exit C,F628F180D146397C,20251202172807,TELOK AYER MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18114,TELOK AYER MRT STATION,Exit B,0482FD5CBD7B912B,20251202172807,TELOK AYER MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18115,ONE-NORTH MRT STATION,Exit D,5C641090FA13AD51,20251202172807,ONE-NORTH MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18116,KENT RIDGE MRT STATION,Exit C,AE7207C0705527D0,20251202172807,KENT RIDGE MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18117,KENT RIDGE MRT STATION,Exit D,E895460A627947D4,20251202172807,KENT RIDGE MRT STATION,['Circle Line'],1,"[""Circle Line""]",True
18118,LITTLE INDIA MRT STATION,Exit D,ADDF2D4CC49805FA,20251202172807,LITTLE INDIA MRT STATION,"['Downtown Line', 'North East Line']",2,"[""Downtown Line"", ""North East Line""]",True
18119,BUKIT PANJANG MRT STATION,Exit A,46B17181D8944278,20251202172807,BUKIT PANJANG MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18120,JURONG EAST MRT STATION,Exit C,62C94126CEE417F0,20251202172807,JURONG EAST MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
18121,JURONG EAST MRT STATION,Exit A,C166FA1DA983F4C3,20251202172807,JURONG EAST MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
17922,OUTRAM PARK MRT STATION,Exit 5,C6452A7F824358BC,20251202172807,OUTRAM PARK MRT STATION,"['East-West Line', 'North East Line', 'Thomson-East Coast Line']",3,"[""East-West Line"", ""North East Line"", ""Thomson-East Coast Line""]",True
17923,OUTRAM PARK MRT STATION,Exit 6,CBF6275E32E848D8,20251202172807,OUTRAM PARK MRT STATION,"['East-West Line', 'North East Line', 'Thomson-East Coast Line']",3,"[""East-West Line"", ""North East Line"", ""Thomson-East Coast Line""]",True
17924,CLARKE QUAY MRT STATION,Exit C,4217F1A02B8B47A7,20251202172807,CLARKE QUAY MRT STATION,['North East Line'],1,"[""North East Line""]",True
17925,CLARKE QUAY MRT STATION,Exit F,18FD71C7FA6C0E2A,20251202172807,CLARKE QUAY MRT STATION,['North East Line'],1,"[""North East Line""]",True
17926,CLARKE QUAY MRT STATION,Exit A,BC3B9F37FEEA2F7D,20251202172807,CLARKE QUAY MRT STATION,['North East Line'],1,"[""North East Line""]",True
17927,CLARKE QUAY MRT STATION,Exit E,E4C1DE41B6ED8311,20251202172807,CLARKE QUAY MRT STATION,['North East Line'],1,"[""North East Line""]",True
17928,CHINATOWN MRT STATION,Exit C,872CCBBC52D205A8,20251202172807,CHINATOWN MRT STATION,"['Downtown Line', 'North East Line']",2,"[""Downtown Line"", ""North East Line""]",True
17929,CHOA CHU KANG LRT STATION,Exit B,C3478FBF9D9DA5A3,20251202172807,CHOA CHU KANG LRT STATION,['Bukit Panjang LRT'],1,"[""Bukit Panjang LRT""]",True
17930,CHINATOWN MRT STATION,Exit E,A5191DE73F930CFE,20251202172807,CHINATOWN MRT STATION,"['Downtown Line', 'North East Line']",2,"[""Downtown Line"", ""North East Line""]",True
17931,QUEENSTOWN MRT STATION,Exit A,2B9707C0F0ECEFC8,20251202172807,QUEENSTOWN MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17932,REDHILL MRT STATION,Exit A,08AE2164E30DF4A7,20251202172807,REDHILL MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17933,REDHILL MRT STATION,Exit B,C665A340A5A6CBEC,20251202172807,REDHILL MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17934,COMMONWEALTH MRT STATION,Exit B,07C70283FD8BEFD4,20251202172807,COMMONWEALTH MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17935,COMMONWEALTH MRT STATION,Exit A,2DDDE6ED2CFECBB8,20251202172807,COMMONWEALTH MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17936,TIONG BAHRU MRT STATION,Exit A,B5B30BE2B81082CE,20251202172807,TIONG BAHRU MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17937,TIONG BAHRU MRT STATION,Exit B,6D56F8B0A81292DB,20251202172807,TIONG BAHRU MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17938,HARBOURFRONT MRT STATION,Exit C,B43EC60E1D8817B8,20251202172807,HARBOURFRONT MRT STATION,"['Circle Line', 'North East Line']",2,"[""Circle Line"", ""North East Line""]",True
17939,HARBOURFRONT MRT STATION,Exit B,F2A67B74844A3E35,20251202172807,HARBOURFRONT MRT STATION,"['Circle Line', 'North East Line']",2,"[""Circle Line"", ""North East Line""]",True
17940,ORCHARD MRT STATION,Exit 4,7055832BEE42BDA7,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17941,ORCHARD MRT STATION,Exit 1,EA3B90BA295EFD84,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17942,NEWTON MRT STATION,Exit A,3A315A2361D88723,20251202172807,NEWTON MRT STATION,"['Downtown Line', 'North-South Line']",2,"[""Downtown Line"", ""North-South Line""]",True
17943,NEWTON MRT STATION,Exit B,B75D0390F4B7FDF5,20251202172807,NEWTON MRT STATION,"['Downtown Line', 'North-South Line']",2,"[""Downtown Line"", ""North-South Line""]",True
17944,ORCHARD MRT STATION,Exit 2,5EA01AD2A9EE377D,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17945,LAVENDER MRT STATION,Exit A,67781AFE7035C87A,20251202172807,LAVENDER MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17946,LAVENDER MRT STATION,Exit B,79E658884200F5CF,20251202172807,LAVENDER MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17947,KALLANG MRT STATION,Exit B,6CF9B446E7CA4054,20251202172807,KALLANG MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17948,KALLANG MRT STATION,Exit A,C4FA9AF262FF43C1,20251202172807,KALLANG MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17949,ALJUNIED MRT STATION,Exit B,7C42B43D848F246C,20251202172807,ALJUNIED MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17950,ALJUNIED MRT STATION,Exit A,045EB7203A0A5B4F,20251202172807,ALJUNIED MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17951,LITTLE INDIA MRT STATION,Exit B,6ABD7125ED6CAD9B,20251202172807,LITTLE INDIA MRT STATION,"['Downtown Line', 'North East Line']",2,"[""Downtown Line"", ""North East Line""]",True
17952,FARRER PARK MRT STATION,Exit B,4A1DAEFD59468463,20251202172807,FARRER PARK MRT STATION,['North East Line'],1,"[""North East Line""]",True
17953,FARRER PARK MRT STATION,Exit E,6F1834F3D5171B51,20251202172807,FARRER PARK MRT STATION,['North East Line'],1,"[""North East Line""]",True
17954,FARRER PARK MRT STATION,Exit F,F1BDA4510E572B33,20251202172807,FARRER PARK MRT STATION,['North East Line'],1,"[""North East Line""]",True
17955,PROMENADE MRT STATION,Exit A,9EAAD1597236079B,20251202172807,PROMENADE MRT STATION,"['Circle Line', 'Downtown Line']",2,"[""Circle Line"", ""Downtown Line""]",True
17956,TOA PAYOH MRT STATION,Exit A,4345E66C22E984AC,20251202172807,TOA PAYOH MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17957,LAKESIDE MRT STATION,Exit A,33F25E28EB4DD76D,20251202172807,LAKESIDE MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17958,CHINESE GARDEN MRT STATION,Exit C,34270BC7D85E5169,20251202172807,CHINESE GARDEN MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17959,CHINESE GARDEN MRT STATION,Exit B,F57ABC73B061CF8C,20251202172807,CHINESE GARDEN MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17960,CHINESE GARDEN MRT STATION,Exit A,D5745B5A724E8909,20251202172807,CHINESE GARDEN MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17961,ADMIRALTY MRT STATION,Exit A,071776EA2CE1E3E9,20251202172807,ADMIRALTY MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17962,SEMBAWANG MRT STATION,Exit A,A4391FC0AAA1EAAC,20251202172807,SEMBAWANG MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17963,SEMBAWANG MRT STATION,Exit B,3167E33222F7BAC9,20251202172807,SEMBAWANG MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17964,YISHUN MRT STATION,Exit A,4D6714260A96395A,20251202172807,YISHUN MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17965,YISHUN MRT STATION,Exit D,7CCB5AAD7A692ED6,20251202172807,YISHUN MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17966,KHATIB MRT STATION,Exit C,BEC9777C2AF5693A,20251202172807,KHATIB MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17967,KHATIB MRT STATION,Exit A,0EB1742925CA5FD4,20251202172807,KHATIB MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17968,KHATIB MRT STATION,Exit B,DFC9A990CD03CDD1,20251202172807,KHATIB MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17969,SEMBAWANG MRT STATION,Exit D,A612A01DC4DD39AA,20251202172807,SEMBAWANG MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17970,PASIR RIS MRT STATION,Exit B,5F3BC6B21D0848C7,20251202172807,PASIR RIS MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17971,PASIR RIS MRT STATION,Exit A,A801E2A1E34520C9,20251202172807,PASIR RIS MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17972,TAMPINES MRT STATION,Exit A,6D821717AFC18096,20251202172807,TAMPINES MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
17973,TAMPINES MRT STATION,Exit C,ACC2B4758E58EF1B,20251202172807,TAMPINES MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
17974,CHOA CHU KANG MRT STATION,Exit C,2E2B70E0E2D25273,20251202172807,CHOA CHU KANG MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17975,CHOA CHU KANG MRT STATION,Exit A,51E0066A5AD1C4F1,20251202172807,CHOA CHU KANG MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17976,ORCHARD MRT STATION,Exit 3,9C4A361AF93F75D2,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17977,ORCHARD MRT STATION,Exit 7,4E4D642287D1546E,20251202172807,ORCHARD MRT STATION,"['North-South Line', 'Thomson-East Coast Line']",2,"[""North-South Line"", ""Thomson-East Coast Line""]",True
17978,SOMERSET MRT STATION,Exit B,87BD98DB1E154EDA,20251202172807,SOMERSET MRT STATION,['North-South Line'],1,"[""North-South Line""]",True
17979,DHOBY GHAUT MRT STATION,Exit A,348F2D3D9B9B7760,20251202172807,DHOBY GHAUT MRT STATION,"['Circle Line', 'North East Line', 'North-South Line']",3,"[""Circle Line"", ""North East Line"", ""North-South Line""]",True
17980,DHOBY GHAUT MRT STATION,Exit B,BBEA402CB9EF9C2E,20251202172807,DHOBY GHAUT MRT STATION,"['Circle Line', 'North East Line', 'North-South Line']",3,"[""Circle Line"", ""North East Line"", ""North-South Line""]",True
17981,DHOBY GHAUT MRT STATION,Exit E,F3513EFAD04F7A68,20251202172807,DHOBY GHAUT MRT STATION,"['Circle Line', 'North East Line', 'North-South Line']",3,"[""Circle Line"", ""North East Line"", ""North-South Line""]",True
17982,DHOBY GHAUT MRT STATION,Exit F,3DC596781F39163C,20251202172807,DHOBY GHAUT MRT STATION,"['Circle Line', 'North East Line', 'North-South Line']",3,"[""Circle Line"", ""North East Line"", ""North-South Line""]",True
17983,BUGIS MRT STATION,Exit C,9A6B839F19EEBCD4,20251202172807,BUGIS MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
17984,CITY HALL MRT STATION,Exit A,762708380AC6662A,20251202172807,CITY HALL MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
17985,CITY HALL MRT STATION,Exit B,16ABA07E07EB8482,20251202172807,CITY HALL MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
17986,BUGIS MRT STATION,Exit B,5BA6737A900E594D,20251202172807,BUGIS MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
17987,BUGIS MRT STATION,Exit A,A06B8C4EF9D0D3CF,20251202172807,BUGIS MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
17988,OUTRAM PARK MRT STATION,Exit 1,9240996FD39C6AB0,20251202172807,OUTRAM PARK MRT STATION,"['East-West Line', 'North East Line', 'Thomson-East Coast Line']",3,"[""East-West Line"", ""North East Line"", ""Thomson-East Coast Line""]",True
17989,OUTRAM PARK MRT STATION,Exit 2,E6EE8657F042CAA7,20251202172807,OUTRAM PARK MRT STATION,"['East-West Line', 'North East Line', 'Thomson-East Coast Line']",3,"[""East-West Line"", ""North East Line"", ""Thomson-East Coast Line""]",True
17990,TANJONG PAGAR MRT STATION,Exit B,B6A65715434862A9,20251202172807,TANJONG PAGAR MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17991,TANJONG PAGAR MRT STATION,Exit A,1052749762F1E1E3,20251202172807,TANJONG PAGAR MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17992,TANJONG PAGAR MRT STATION,Exit C,44F1B6273F87FEDF,20251202172807,TANJONG PAGAR MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17993,TANJONG PAGAR MRT STATION,Exit D,8B6F9D10513EFA49,20251202172807,TANJONG PAGAR MRT STATION,['East-West Line'],1,"[""East-West Line""]",True
17994,RAFFLES PLACE MRT STATION,Exit H,3363214AF138AD7A,20251202172807,RAFFLES PLACE MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
17995,RAFFLES PLACE MRT STATION,Exit E,40F9660EB1C4C12E,20251202172807,RAFFLES PLACE MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
17996,RAFFLES PLACE MRT STATION,Exit B,F5DECEDB9FFE5F33,20251202172807,RAFFLES PLACE MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
17997,RAFFLES PLACE MRT STATION,Exit G,229B46DF8A1250CC,20251202172807,RAFFLES PLACE MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
17998,RAFFLES PLACE MRT STATION,Exit A,7908CDF860503E38,20251202172807,RAFFLES PLACE MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
17999,RAFFLES PLACE MRT STATION,Exit D,BDC3B51F0318BD2C,20251202172807,RAFFLES PLACE MRT STATION,"['East-West Line', 'North-South Line']",2,"[""East-West Line"", ""North-South Line""]",True
18000,DHOBY GHAUT MRT STATION,Exit D,94631C7F11FCE747,20251202172807,DHOBY GHAUT MRT STATION,"['Circle Line', 'North East Line', 'North-South Line']",3,"[""Circle Line"", ""North East Line"", ""North-South Line""]",True
18001,TAMPINES MRT STATION,Exit E,CFE16BC8ECCE4D1A,20251202172807,TAMPINES MRT STATION,"['Downtown Line', 'East-West Line']",2,"[""Downtown Line"", ""East-West Line""]",True
18002,UPPER CHANGI MRT STATION,Exit A,23F915FD4BA908AB,20251202172807,UPPER CHANGI MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18003,TAMPINES EAST MRT STATION,Exit B,192449D843551047,20251202172807,TAMPINES EAST MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18004,JALAN BESAR MRT STATION,Exit B,F845CB06D67E6A83,20251202172807,JALAN BESAR MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18005,BEDOK NORTH MRT STATION,Exit A,D120C83FD7AA7B80,20251202172807,BEDOK NORTH MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18006,UPPER CHANGI MRT STATION,Exit A,FC43DB54B0E61973,20251202172807,UPPER CHANGI MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18007,BEDOK NORTH MRT STATION,Exit B,472D306FE205DA62,20251202172807,BEDOK NORTH MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18008,BENDEMEER MRT STATION,Exit B,5EC1075AF445471C,20251202172807,BENDEMEER MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18009,TAMPINES WEST MRT STATION,Exit A,6F2A56A935D2673D,20251202172807,TAMPINES WEST MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18010,UBI MRT STATION,Exit B,7CB7D918F6B5E915,20251202172807,UBI MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18011,FORT CANNING MRT STATION,Exit B,AF446178B7F1A586,20251202172807,FORT CANNING MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18012,BEDOK NORTH MRT STATION,Exit B,4D84939055694394,20251202172807,BEDOK NORTH MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18013,MATTAR MRT STATION,Exit B,63BE655DB172CD4E,20251202172807,MATTAR MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18014,FORT CANNING MRT STATION,Exit A,FC551044CAEAB201,20251202172807,FORT CANNING MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18015,UBI MRT STATION,Exit A,CAE96AD9A152877B,20251202172807,UBI MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18016,UPPER CHANGI MRT STATION,Exit C,9EAAA93AC64D4C2B,20251202172807,UPPER CHANGI MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18017,UPPER CHANGI MRT STATION,Exit B,D12B752513687695,20251202172807,UPPER CHANGI MRT STATION,['Downtown Line'],1,"[""Downtown Line""]",True
18018,WOODLANDS SOUTH MRT STATION,Exit 5,DADA67E3382ACDE0,20251202172807,WOODLANDS SOUTH MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18019,OUTRAM PARK MRT STATION,Exit 8,3057E9135BFBD0F9,20251202172807,OUTRAM PARK MRT STATION,"['East-West Line', 'North East Line', 'Thomson-East Coast Line']",3,"[""East-West Line"", ""North East Line"", ""Thomson-East Coast Line""]",True
18020,OUTRAM PARK MRT STATION,Exit 7,3C9A35B7FDC33A1A,20251202172807,OUTRAM PARK MRT STATION,"['East-West Line', 'North East Line', 'Thomson-East Coast Line']",3,"[""East-West Line"", ""North East Line"", ""Thomson-East Coast Line""]",True
18021,MAXWELL MRT STATION,Exit 3,CE1632BF9D6E1F72,20251202172807,MAXWELL MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18022,MAXWELL MRT STATION,Exit 1,5D6CDC9708168E3B,20251202172807,MAXWELL MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18023,MAXWELL MRT STATION,Exit 2,95F61602B7CE905C,20251202172807,MAXWELL MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18024,SHENTON WAY MRT STATION,Exit 1,AAEEB32398817172,20251202172807,SHENTON WAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18025,SHENTON WAY MRT STATION,Exit 5,03444FA2BC9AF9DF,20251202172807,SHENTON WAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18026,SHENTON WAY MRT STATION,Exit 4,2B1F698DD3DB8746,20251202172807,SHENTON WAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18027,SHENTON WAY MRT STATION,Exit 2,FD720BE5E5565E2E,20251202172807,SHENTON WAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18028,SHENTON WAY MRT STATION,Exit 3,A54D185A5569B115,20251202172807,SHENTON WAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18029,SHENTON WAY MRT STATION,Exit 6,42CEFA5FE7DD78D9,20251202172807,SHENTON WAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18030,MARINA BAY MRT STATION,Exit 1,4F0EDD7252D1EAF8,20251202172807,MARINA BAY MRT STATION,"['Circle Line Extension', 'North-South Line', 'Thomson-East Coast Line']",3,"[""Circle Line Extension"", ""North-South Line"", ""Thomson-East Coast Line""]",True
18031,MARINA BAY MRT STATION,Exit 5,03BC8BA7B72C2D81,20251202172807,MARINA BAY MRT STATION,"['Circle Line Extension', 'North-South Line', 'Thomson-East Coast Line']",3,"[""Circle Line Extension"", ""North-South Line"", ""Thomson-East Coast Line""]",True
18032,MARINA BAY MRT STATION,Exit 4,F125CE014C37C2DB,20251202172807,MARINA BAY MRT STATION,"['Circle Line Extension', 'North-South Line', 'Thomson-East Coast Line']",3,"[""Circle Line Extension"", ""North-South Line"", ""Thomson-East Coast Line""]",True
18033,MARINA BAY MRT STATION,Exit 3,2F2639EB423EFD0D,20251202172807,MARINA BAY MRT STATION,"['Circle Line Extension', 'North-South Line', 'Thomson-East Coast Line']",3,"[""Circle Line Extension"", ""North-South Line"", ""Thomson-East Coast Line""]",True
18034,MARINA BAY MRT STATION,Exit 2,9B69D26308E8046F,20251202172807,MARINA BAY MRT STATION,"['Circle Line Extension', 'North-South Line', 'Thomson-East Coast Line']",3,"[""Circle Line Extension"", ""North-South Line"", ""Thomson-East Coast Line""]",True
18035,GARDENS BY THE BAY MRT STATION,Exit 3,139A309B16435395,20251202172807,GARDENS BY THE BAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18036,GARDENS BY THE BAY MRT STATION,Exit 2,64955697073C7D02,20251202172807,GARDENS BY THE BAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18037,GARDENS BY THE BAY MRT STATION,Exit 1,272B01765238D930,20251202172807,GARDENS BY THE BAY MRT STATION,['Thomson-East Coast Line'],1,"[""Thomson-East Coast Line""]",True
18038,MARINA SOUTH MRT STATION,Exit 1,20846F5C306F5CFE,20251202172807,,[],0,[],False
