specification,bandwidth_m,sample_size,cutoff_coef_log_points,cutoff_std_err,cutoff_p_value,cutoff_premium_pct,cutoff_price_jump_sgd_at_local_mean_price,cutoff_price_jump_sgd_at_local_median_price,local_mean_resale_price,local_median_resale_price,cutoff_ci_low_pct,cutoff_ci_high_pct,r_squared,boundary_school_name,school_group,inside_n,outside_n
controlled,500,6952,-0.0021058815854117507,0.003705081159187415,0.5697792479038861,-0.0021036657724720076,-967.8642880025624,-917.1982767977953,460084.62972957426,436000.0,-0.009324099132567154,0.005169392929434746,0.9669100354051198,PEIYING PRIMARY SCHOOL,non_good,2557,4395
uncontrolled,500,6952,-0.03280807708953598,0.0178857885355209,0.06660802111239397,-0.03227572977413262,-14849.567182383602,-14072.218181521823,460084.62972957426,436000.0,-0.06561266637049101,0.0022505972405577612,0.0073636003786426985,PEIYING PRIMARY SCHOOL,non_good,2557,4395
controlled,100,924,0.014541310122742512,0.007459665771007756,0.051256670559708464,0.014647549300451201,7150.098832545737,6444.921692198529,488143.0119047619,440000.0,-7.963161766710858e-05,0.029591637349030142,0.9862557225311653,PIONEER PRIMARY SCHOOL,non_good,466,458
uncontrolled,100,924,-0.032685177565951795,0.05238702269960029,0.5326818003114286,-0.03215678961366619,-15697.11213520278,-14148.987430013125,488143.0119047619,440000.0,-0.12660183774214462,0.07250108870091143,0.009241705173118397,PIONEER PRIMARY SCHOOL,non_good,466,458
controlled,200,2264,0.004858273852175854,0.004910880162039323,0.322522349306517,0.0048700943993198464,2357.1443925628896,2186.399660008249,484003.84043727914,448944.0,-0.004755706910070878,0.014588994510171815,0.9807983730405886,PIONEER PRIMARY SCHOOL,non_good,1072,1192
uncontrolled,200,2264,8.409717795898608e-05,0.03551739739083265,0.9981107912704112,8.4100714225821e-05,40.70506866881548,37.756511047396984,484003.84043727914,448944.0,-0.06716785359300814,0.07218454290383258,0.015669657862350417,PIONEER PRIMARY SCHOOL,non_good,1072,1192
controlled,300,3728,-0.003697656881652134,0.004128989652175904,0.3705008886372195,-0.0036908289667996197,-1765.3946766843078,-1642.4188902258309,478319.2861453863,445000.0,-0.011721241303548569,0.004404835730916101,0.9764039192890048,PIONEER PRIMARY SCHOOL,non_good,1832,1896
uncontrolled,300,3728,-0.029400157934880045,0.028560105539589636,0.3032854124062405,-0.028972177775400176,-13857.951391606639,-12892.619110053078,478319.2861453863,445000.0,-0.08183481530363668,0.02693398448348261,0.030602978927687707,PIONEER PRIMARY SCHOOL,non_good,1832,1896
controlled,500,6038,0.002181188958873999,0.0032393149483984623,0.5007253887655461,0.0021835694819867246,1040.2934396202936,971.6884194840925,476418.7483852269,445000.0,-0.004159194830935964,0.00856673248004114,0.9728994582337609,PIONEER PRIMARY SCHOOL,non_good,2717,3321
uncontrolled,500,6038,0.019620399766874182,0.021306974387047945,0.35713187320434747,0.019814144854584548,9439.830091944754,8817.294460290124,476418.7483852269,445000.0,-0.021897951216825695,0.06330509310285648,0.049215816790493916,PIONEER PRIMARY SCHOOL,non_good,2717,3321
controlled,100,1031,-0.01829337856627722,0.007945969599133325,0.021322708809224454,-0.018127070373576304,-10268.244231424907,-9480.457805380407,566459.1144519884,523000.0,-0.03330039583360245,-0.002715584264136761,0.9802779871820555,POI CHING SCHOOL,good,483,548
uncontrolled,100,1031,-0.08524099882277666,0.044710377105262517,0.056583438207137175,-0.08170904930613654,-46284.835712667955,-42733.83278710941,566459.1144519884,523000.0,-0.15875583819239802,0.0023942018382747676,0.00551018738400344,POI CHING SCHOOL,good,483,548
controlled,200,2018,-0.020241482835449826,0.005536172679366111,0.00025595854071580067,-0.020037999270846263,-11413.5544817774,-10820.519606256981,569595.5133795837,540000.0,-0.030613984188365695,-0.009346630538054956,0.9735535913268638,POI CHING SCHOOL,good,818,1200
uncontrolled,200,2018,-0.04204364315730616,0.034294680463059606,0.22021661736600484,-0.04117206661900663,-23451.424422751505,-22232.915974263582,569595.5133795837,540000.0,-0.10350379301888635,0.02549346965729482,0.0016759833230878263,POI CHING SCHOOL,good,818,1200
controlled,300,3139,-0.006527967780716654,0.004573642770971544,0.1534929710725859,-0.00650670688767474,-3633.3948083810737,-3416.021116029239,558407.6355527238,525000.0,-0.015372919143680885,0.0024393424165873867,0.9700548345954954,POI CHING SCHOOL,good,1151,1988
uncontrolled,300,3139,-0.06298779891385982,0.027786181747281813,0.023397866864873686,-0.061045070110774646,-34088.03326270792,-32048.66180815669,558407.6355527238,525000.0,-0.11081388763628086,-0.008490631933476211,0.00582084006060446,POI CHING SCHOOL,good,1151,1988
controlled,500,4852,-0.009779669296024612,0.003765859760914483,0.009406144660009701,-0.0097320038409352,-5504.256271354598,-5157.962035695656,565583.0352431986,530000.0,-0.01701434736267049,-0.0023957098601811166,0.9676822236911353,POI CHING SCHOOL,good,2028,2824
uncontrolled,500,4852,-0.04893455136687859,0.02171541375735575,0.02423092850414034,-0.04775654930868267,-27010.294110746225,-25310.971133601815,565583.0352431986,530000.0,-0.08743572927199195,-0.006352080099384705,0.013797603827928606,POI CHING SCHOOL,good,2028,2824
controlled,100,1372,0.010593474649509993,0.009220401938877019,0.25059029133460764,0.010649784164234788,5758.124075485594,5591.1366862232635,540679.8848396501,525000.0,-0.007450618650991503,0.029080270890881277,0.9650682239536177,PRINCESS ELIZABETH PRIMARY SCHOOL,good,772,600
uncontrolled,100,1372,-0.01659980385978041,0.03873077774863612,0.668218244760389,-0.016462786318067524,-8901.097410592516,-8642.96281698545,540679.8848396501,525000.0,-0.08836184567539496,0.06110680658587109,0.0017519406486022904,PRINCESS ELIZABETH PRIMARY SCHOOL,good,772,600
controlled,200,3149,0.0016103827418284828,0.005920619333843742,0.7856253592004594,0.0016116801044394613,870.8022433295058,839.6853344129594,540307.1248015243,521000.0,-0.009944256776725724,0.013302497953787906,0.9627120386856752,PRINCESS ELIZABETH PRIMARY SCHOOL,good,1853,1296
uncontrolled,200,3149,-0.0332169139074741,0.026732271734345205,0.21402364089171477,-0.03267129022006643,-17652.530882360254,-17021.74220465461,540307.1248015243,521000.0,-0.08204982598499899,0.01936342434771343,0.0037290994254932652,PRINCESS ELIZABETH PRIMARY SCHOOL,good,1853,1296
controlled,300,4628,-0.0015928311121469196,0.004846349152930975,0.7424080121942523,-0.0015915632299344784,-870.0950304245954,-849.0989831700442,546692.0911840968,533500.0,-0.011030389616539682,0.00793734827417203,0.9596498832067425,PRINCESS ELIZABETH PRIMARY SCHOOL,good,2867,1761
uncontrolled,300,4628,-0.05183977711420018,0.022011632158914864,0.018517309078402596,-0.05051901676055315,-27618.346917391234,-26951.895441755103,546692.0911840968,533500.0,-0.0906112206121904,-0.008659268767054806,0.018281261411437155,PRINCESS ELIZABETH PRIMARY SCHOOL,good,2867,1761
controlled,500,7832,0.0002927755049594444,0.0037914223369822685,0.9384481386512041,0.00029281836789052385,150.74067740227395,142.01690842690405,514792.42401430034,485000.0,-0.0071129943278426255,0.007753870039832522,0.9592556743354088,PRINCESS ELIZABETH PRIMARY SCHOOL,good,4408,3424
uncontrolled,500,7832,0.009864899984154352,0.01676499606118801,0.5562487754822214,0.009913718507900127,5103.507181677339,4808.153476331561,514792.42401430034,485000.0,-0.022732133739188698,0.043650112770881044,0.03674888496070261,PRINCESS ELIZABETH PRIMARY SCHOOL,good,4408,3424
controlled,100,1955,0.009892084020986854,0.005961211749335281,0.09703355281466217,0.009941172412773813,5646.668475239043,5368.233102897859,568008.3033248081,540000.0,-0.001790286529511631,0.02181050531787232,0.9457196449016826,PUNGGOL COVE PRIMARY SCHOOL,non_good,895,1060
uncontrolled,100,1955,-0.011533588222839869,0.021642794396204566,0.594098228383349,-0.011467331365267674,-6513.539432449047,-6192.358937244544,568008.3033248081,540000.0,-0.05252380394610123,0.03136821909404053,0.0035788384529794603,PUNGGOL COVE PRIMARY SCHOOL,non_good,895,1060
controlled,200,4579,0.03140888628523511,0.004107330386483333,2.056713969217641e-14,0.031907350400230294,17995.335546804374,17229.96921612436,563987.1478226688,540000.0,0.02363346553609147,0.040248111908255835,0.9376104882329404,PUNGGOL COVE PRIMARY SCHOOL,non_good,2053,2526
uncontrolled,200,4579,-0.0027358850668829093,0.01512943988004374,0.8564995384659055,-0.0027321459440473594,-1540.895198418543,-1475.358809785574,563987.1478226688,540000.0,-0.03187066222950996,0.027283374165380847,0.0084259286200421,PUNGGOL COVE PRIMARY SCHOOL,non_good,2053,2526
controlled,300,6350,0.03316498097187204,0.003340834914458724,3.1718084524689986e-23,0.03372106948048392,18763.329899157492,18040.7721720589,556427.4854929134,535000.0,0.0269743392807118,0.040512122470658385,0.939546433252589,PUNGGOL COVE PRIMARY SCHOOL,non_good,2600,3750
uncontrolled,300,6350,-0.021618058148905737,0.01252661491710555,0.08438877134488827,-0.021386062700878394,-11899.793093243548,-11441.543544969942,556427.4854929134,535000.0,-0.04512059445041128,0.0029384157938618927,0.03205543748876494,PUNGGOL COVE PRIMARY SCHOOL,non_good,2600,3750
controlled,500,8911,0.03183817653221654,0.002737670719240152,2.9125921903559574e-31,0.03235043326031617,17729.214218153575,17145.72962796757,548036.3763752666,530000.0,0.026825846840088596,0.037904743372451755,0.9463356377541354,PUNGGOL COVE PRIMARY SCHOOL,non_good,3158,5753
uncontrolled,500,8911,0.018717409634522793,0.009890185182479042,0.058421241949510094,0.018893678393559377,10354.423043205948,10013.649548586469,548036.3763752666,530000.0,-0.0006671306924344034,0.038837368163107344,0.04618011041271963,PUNGGOL COVE PRIMARY SCHOOL,non_good,3158,5753
controlled,100,3622,0.001202978445669703,0.0035427854049624214,0.7341899817265356,0.0012037023144770842,650.8625142972061,631.9437151004693,540717.1743953617,525000.0,-0.005724433580205357,0.00818011362554949,0.938216110005036,PUNGGOL GREEN PRIMARY SCHOOL,non_good,1903,1719
uncontrolled,100,3622,-0.021766356757802745,0.01641489901926969,0.18483564835516852,-0.021531179025886527,-11642.278284278038,-11303.868988590426,540717.1743953617,525000.0,-0.05251062786788441,0.010461184872239349,0.008649486801630801,PUNGGOL GREEN PRIMARY SCHOOL,non_good,1903,1719
controlled,200,6337,0.025317156451581706,0.003032333682115403,6.880442169943885e-17,0.025640357402568315,13921.817408290925,13461.187636348364,542965.0292977749,525000.0,0.019562672020855487,0.03175427229778971,0.9242021450517436,PUNGGOL GREEN PRIMARY SCHOOL,non_good,3337,3000
uncontrolled,200,6337,-0.020112796225722374,0.01211054292290039,0.09676014859785648,-0.019911883168758027,-10811.456228098572,-10453.738663597964,542965.0292977749,525000.0,-0.04290197217366021,0.0036304420513348923,0.003382148808813712,PUNGGOL GREEN PRIMARY SCHOOL,non_good,3337,3000
controlled,300,9361,0.03212487639944724,0.0027314426134881224,6.189360244353653e-32,0.03264645042448078,17958.58253696365,17465.850977097216,550092.9596773849,535000.0,0.027132818102411305,0.038189679835502366,0.918599536262425,PUNGGOL GREEN PRIMARY SCHOOL,non_good,4939,4422
uncontrolled,300,9361,-0.03528562370403271,0.009967153294702463,0.00039983795644882216,-0.034670344154329236,-19071.91222888849,-18548.63412256614,550092.9596773849,535000.0,-0.05334564717767887,-0.015626620553844672,0.00507513249565017,PUNGGOL GREEN PRIMARY SCHOOL,non_good,4939,4422
controlled,500,15384,0.034820380592080855,0.0023065815011081457,1.7180370815479143e-51,0.03543370810586666,19422.213299981166,18957.03383663866,548128.1620865834,535000.0,0.030763181567855735,0.04012539742746557,0.9171681592340792,PUNGGOL GREEN PRIMARY SCHOOL,non_good,7495,7889
uncontrolled,500,15384,-0.05044893249146892,0.007874462438471591,1.4875080369433412e-10,-0.04919751745355749,-26966.54482104108,-26320.67183765326,548128.1620865834,535000.0,-0.06375948858367275,-0.034409054304982756,0.013499601383466509,PUNGGOL GREEN PRIMARY SCHOOL,non_good,7495,7889
controlled,100,2304,-0.015742584864973055,0.005052265831135119,0.00183356170552367,-0.015619318069547528,-8295.322111089707,-7941.548556553023,531093.7439236111,508444.0,-0.02531898527027243,-0.0058231233460915854,0.9604818237079583,PUNGGOL PRIMARY SCHOOL,non_good,1218,1086
uncontrolled,100,2304,-0.09929916574432973,0.019744501444184392,4.925149577849383e-07,-0.0945282186398595,-50203.34554387266,-48062.30559812472,531093.7439236111,508444.0,-0.1288999045428013,-0.058800301922604103,0.06451276212142099,PUNGGOL PRIMARY SCHOOL,non_good,1218,1086
controlled,200,4656,-0.013407847985794474,0.003785832531151263,0.00039773057724273555,-0.013318363171372471,-7111.535926302622,-6819.001943742705,533964.7098367697,512000.0,-0.020612673386255276,-0.005969726174770984,0.944994720108932,PUNGGOL PRIMARY SCHOOL,non_good,2550,2106
uncontrolled,200,4656,-0.07169949194338843,0.01586868440890476,6.2337836334224235e-06,-0.0691894301376289,-36944.71398721047,-35424.988230466,533964.7098367697,512000.0,-0.0976944900008474,-0.0397838566137918,0.030935476997471123,PUNGGOL PRIMARY SCHOOL,non_good,2550,2106
controlled,300,6754,0.01061622498814854,0.0035119594184049954,0.002503831329290398,0.010672777050616311,5733.087894160969,5528.498512219249,537169.2734675747,518000.0,0.003739760044907836,0.017653681692856527,0.9312430196778,PUNGGOL PRIMARY SCHOOL,non_good,3812,2942
uncontrolled,300,6754,-0.034362761473537035,0.013890172836068977,0.013365079217847525,-0.03377906667506714,-18145.07670425858,-17497.556537684777,537169.2734675747,518000.0,-0.059729331762001014,-0.007112607538026228,0.01651320483415808,PUNGGOL PRIMARY SCHOOL,non_good,3812,2942
controlled,500,11710,0.02625493625919601,0.0031596630755025387,9.617899218837652e-17,0.026602633350570226,14325.824488541037,13833.369342296517,538511.5187566183,520000.0,0.02026459103364897,0.032980048572093024,0.9228041420861266,PUNGGOL PRIMARY SCHOOL,non_good,6087,5623
uncontrolled,500,11710,-0.0205603535338886,0.011002049355777048,0.06165414024564362,-0.020350430623213178,-10958.941302257723,-10582.223924070853,538511.5187566183,520000.0,-0.04124946690660747,0.0010041670418945436,0.03611916410431082,PUNGGOL PRIMARY SCHOOL,non_good,6087,5623
controlled,100,3420,-0.001394714048851206,0.004127664760667077,0.735442906330646,-0.0013937418872271845,-786.8380745572091,-767.9517798621787,564550.7835906433,551000.0,-0.009440096845603874,0.006717973911932518,0.9603461891658929,PUNGGOL VIEW PRIMARY SCHOOL,non_good,1827,1593
uncontrolled,100,3420,0.006315990368076285,0.018711723884964938,0.7357084505216968,0.006335978294266242,3576.981510841315,3491.1240401406994,564550.7835906433,551000.0,-0.02990278266146129,0.04392846728068456,0.013338275263425015,PUNGGOL VIEW PRIMARY SCHOOL,non_good,1827,1593
controlled,200,6452,0.002778138748877168,0.0028674420648412656,0.33261698922046723,0.0027820013524524345,1536.9546667379168,1510.626734381672,552463.666267824,543000.0,-0.002838012903916609,0.00843369006156891,0.9579738846353445,PUNGGOL VIEW PRIMARY SCHOOL,non_good,3619,2833
uncontrolled,200,6452,-0.028771892720703685,0.013390081468460322,0.031654488410973215,-0.02836192309187746,-15668.932013744681,-15400.524238889462,552463.666267824,543000.0,-0.0535304238696126,-0.0025241420251881364,0.023328160741465265,PUNGGOL VIEW PRIMARY SCHOOL,non_good,3619,2833
controlled,300,9696,0.007420074936831361,0.0023010024317153582,0.0012609853806144712,0.007447671907836018,4040.760654336448,3947.2661111530892,542553.5260334158,530000.0,0.0029143486517571038,0.012001486464863875,0.9571580633228584,PUNGGOL VIEW PRIMARY SCHOOL,non_good,5731,3965
uncontrolled,300,9696,-0.04935250492941334,0.010758728998793867,4.492176353926014e-06,-0.04815445969147614,-26126.37189984437,-25521.863636482354,542553.5260334158,530000.0,-0.06801598316945734,-0.027869667028892375,0.030832364516975574,PUNGGOL VIEW PRIMARY SCHOOL,non_good,5731,3965
controlled,500,15924,0.015869007801581517,0.0019124922771120104,1.0627686372760292e-16,0.01599558919319044,8664.669339858081,8477.662272390933,541691.1646834966,530000.0,0.012194274143112027,0.01981118015499761,0.9510550734414347,PUNGGOL VIEW PRIMARY SCHOOL,non_good,8958,6966
uncontrolled,500,15924,-0.08891333716689065,0.008374838462385894,2.4915563167830214e-26,-0.08507513988073578,-46084.45160760715,-45089.82413678997,541691.1646834966,530000.0,-0.09997075393063215,-0.06993300126634061,0.019921911865053987,PUNGGOL VIEW PRIMARY SCHOOL,non_good,8958,6966
controlled,100,1159,0.0731284373653128,0.01179622192024277,5.671120709773251e-10,0.07586870978374094,45387.15033020966,42486.47747889493,598232.7953062985,560000.0,0.05127934089851949,0.10103322272311721,0.9635867513309185,QIFA PRIMARY SCHOOL,non_good,434,725
uncontrolled,100,1159,-0.4449705142816821,0.04342861283574853,1.2331491897446913e-24,-0.3591568285250154,-214859.3934818649,-201127.8239740086,598232.7953062985,560000.0,-0.41144835283228676,-0.30221931685616454,0.10793020078319338,QIFA PRIMARY SCHOOL,non_good,434,725
controlled,200,2089,0.06906702150202866,0.008783879444687922,3.752533642090007e-15,0.07150802081884744,42857.574195540226,39686.95155446033,599339.3986404978,555000.0,0.05321839866992972,0.09011525067265569,0.9551058568982664,QIFA PRIMARY SCHOOL,non_good,625,1464
uncontrolled,200,2089,-0.24478645947714398,0.0325327337189084,5.299839210138899e-14,-0.2171283047750343,-130133.54761169979,-120506.20915014404,599339.3986404978,555000.0,-0.26548922788943996,-0.16558325016347286,0.04686409196407981,QIFA PRIMARY SCHOOL,non_good,625,1464
controlled,300,3052,0.05033213702116435,0.007453463228454003,1.4496640548376792e-11,0.05162032041831677,30097.050100540353,26842.56661752472,583046.5571821756,520000.0,0.03636909437809899,0.06709598377241388,0.9524958219159098,QIFA PRIMARY SCHOOL,non_good,897,2155
