blk_no,postal_code,entity_id,latitude,longitude,bus_stop_num,bus_roof_num,bus_stop_latitude,bus_stop_longitude,euclidean_distance_to_nearest_bus_stop_km,nearest_bus_stop_estimated_walking_km,walking_time_to_nearest_bus_stop_mins
276A,681276,11456,1.380085040065863,103.74414767296268,44459,B05,1.3803103738758788,103.74451424982638,0.0479,0.0575,0.72
477A,531477,9879,1.3783541242460793,103.90391528425371,64409,B38,1.3781486863237544,103.90352467247047,0.0491,0.0589,0.74
5,500005,12361,1.3887740603908885,103.9868218874735,99131,B02,1.3888974663904339,103.98735879934361,0.0613,0.0736,0.92
490,310490,4639,1.332579929798242,103.84828126256406,52008,INT,1.3323400669322543,103.8476807776205,0.072,0.0864,1.08
621,470621,11006,1.3345128328723561,103.91688170054749,84501,B31,1.333115848532838,103.9159962539621,0.1841,0.2209,2.76
443D,654443,11080,1.3556380154687244,103.73723742600423,43759,B13,1.3559376501682614,103.73689074585387,0.051,0.0612,0.77
679B,822679,9801,1.4063059213158149,103.90845163110663,65101,B21,1.407568204655437,103.90879408941788,0.1456,0.1747,2.18
48,310048,11054726,1.337215612125995,103.85369599377147,52299,B03,1.3371122986794561,103.85235973842624,0.1492,0.179,2.24
53,380053,2761,1.3178418621072108,103.8801327783275,80239,B02,1.318452784884391,103.88042397600444,0.0753,0.0904,1.13
849,760849,11756,1.4169288173501635,103.83536051415493,59429,B01,1.4174499958905578,103.83498050699292,0.0718,0.0862,1.08
510,520510,3955,1.3547522185445926,103.9444679917024,75009,NIL,1.3548018936451303,103.94364418358565,0.0918,0.1102,1.38
251,530251,5145,1.3599698112045122,103.8916253991217,63139,B04,1.3611545435845918,103.89132558327171,0.136,0.1632,2.04
234,670234,9535,1.3785314200667476,103.77181078445521,44321,B01,1.3799859763904712,103.77231616172739,0.1714,0.2057,2.57
23,518667,7802,1.381150319193507,103.94432715632483,77091,B05,1.3804397365114582,103.94550604105451,0.1532,0.1838,2.3
354A,731354,11147,1.4329278139819914,103.78500155557889,46349,B02,1.4319072930624905,103.78625916773433,0.1803,0.2163,2.7
443,790443,9991,1.3917021156742309,103.87419943215177,67491,B06,1.3908801155350192,103.87471118922575,0.1078,0.1293,1.62
253,760253,1284,1.4349333215524496,103.84053122257195,59249,B13,1.4342992669956387,103.83951961765646,0.1329,0.1594,1.99
429,680429,11722,1.3828827957029464,103.74012955512869,44499,B04,1.3832713344029501,103.74093035521257,0.0991,0.1189,1.49
119,750119,11051172,1.4461263726964424,103.83165692081838,58539,B01,1.4457861281249453,103.83233798079046,0.0847,0.1017,1.27
268C,823268,5423,1.4035436819182299,103.89783692377516,65339,B02,1.4032123142915642,103.89807254039634,0.0453,0.0543,0.68
530,550530,4796,1.3733300799857753,103.87245972587232,66429,B02,1.3735024273716658,103.87236863420743,0.0217,0.026,0.33
511,460511,6913,1.3331488213000182,103.93059136697319,84421,B03,1.332264372113678,103.93031846170257,0.103,0.1236,1.55
848,760848,11794,1.4163949594951462,103.83521861985496,59429,B01,1.4174499958905578,103.83498050699292,0.1204,0.1445,1.81
225A,511225,4546,1.3717073618836313,103.9609286941108,78151,B04,1.3723246583811368,103.96076135065573,0.0712,0.0854,1.07
38,575712,7063,1.361082134224948,103.83804774423288,53209,B04,1.3609372860310112,103.83851080484405,0.054,0.0648,0.81
687A,731687,1900,1.4411317719290395,103.8072434004173,47659,B02,1.4414201863779297,103.80548305909906,0.1985,0.2382,2.98
326,560326,4305,1.3670528453445863,103.84790669768431,54247,B18,1.3687505308241323,103.8471235983238,0.2081,0.2497,3.12
135,820135,5194,1.3921104910311848,103.90986862995213,67671,NIL,1.3918939107587631,103.90711634243492,0.3072,0.3687,4.61
357B,402357,12932,1.3283770824534125,103.89953319779994,71129,B05A,1.3297126596393756,103.89906704865248,0.1575,0.189,2.36
810B,682810,9323,1.3743831410967642,103.7456158196336,44871,B01,1.374234693504512,103.74672521357986,0.1246,0.1495,1.87
693D,734693,1983,1.4375628406009493,103.80440225693467,47549,B08,1.4379075953475533,103.8035482793466,0.1025,0.123,1.54
690D,684690,11581,1.4021468668230561,103.75198965932306,45439,B01,1.4012279818181965,103.75114461329777,0.139,0.1667,2.08
815A,681815,11054636,1.3761221857603703,103.74676221329483,44101,B06,1.3771789565987949,103.7469029411182,0.1187,0.1424,1.78
53,100053,6654,1.2743111197913142,103.81144234054663,14041,B12,1.2733498851142933,103.81251887585493,0.1606,0.1928,2.41
126B,752126,8832533,1.445697008820746,103.8351455430358,58621,NIL,1.4456655222206376,103.83423789942817,0.1011,0.1213,1.52
502,510502,6565,1.3754662417936163,103.94614358350849,77131,B01,1.375646200581814,103.94652685470346,0.0471,0.0565,0.71
249,680249,10732,1.3796299816833617,103.74544286025073,44459,B05,1.3803103738758788,103.74451424982638,0.1281,0.1538,1.92
322A,751322,371,1.4459877545810234,103.81815124938436,58299,B03,1.4459120619062455,103.81963446097977,0.1653,0.1983,2.48
260D,544260,3758,1.394305869849142,103.89604549106016,67401,B09,1.3929944433884,103.89514553277608,0.177,0.2124,2.66
155,730155,258,1.4347107176727978,103.77457086680784,46579,B05,1.4348998172139245,103.77551107624492,0.1067,0.1281,1.6
968,530968,2578,1.3786837970572816,103.87849967004504,66489,B02,1.3788907038542815,103.8789124485516,0.0514,0.0617,0.77
275,540275,3278,1.3832785607496194,103.89440316171715,67601,NIL,1.3832757556522128,103.89326054474343,0.1272,0.1526,1.91
664D,644664,3340,1.3389372422015762,103.70278434127853,22509,B01,1.3380008290073857,103.70327938414796,0.1179,0.1415,1.77
269A,541269,6510,1.3838058666207904,103.89559171116166,67219,B10,1.383738047213981,103.89746013395454,0.2081,0.2497,3.12
208,310208,510,1.3418669135310024,103.84520428527209,52161,B06,1.3409528730690687,103.84546204650121,0.1057,0.1269,1.59
105,080105,3653,1.2738165419528384,103.83447907695519,14071,B05,1.2721822860801058,103.83393163473386,0.1919,0.2302,2.88
416,530416,11054194,1.3755132043965197,103.89624793472593,64071,B02,1.3751859308030137,103.89718447567299,0.1104,0.1325,1.66
168,570168,4138,1.3473197648243929,103.85415988198167,53289,B02,1.3471614268714562,103.85458291132247,0.0503,0.0603,0.75
98,320098,7682,1.3215932351575699,103.85412215436249,50221,NIL,1.3213730775074595,103.85303305436624,0.1237,0.1484,1.85
21,460021,9186,1.3201500469237186,103.93316845781803,84161,NA,1.3216903666702544,103.93238508295089,0.1924,0.2308,2.89
556,560556,8425,1.3720098552660775,103.85762079322112,54589,B08,1.3716829698566901,103.8567312872338,0.1055,0.1266,1.58
4A,402004,2358,1.3203627805633043,103.90432464201253,83101,B01,1.3207297074317723,103.90493121972173,0.0789,0.0947,1.18
921,640921,7950,1.3394701443417794,103.68892994094035,27149,B07,1.3388972752452728,103.68871110626966,0.0683,0.0819,1.02
747A,731747,10800,1.4433931976908765,103.79552824912588,46831,B03,1.4436250666960166,103.79564504173186,0.0289,0.0347,0.43
641B,822641,3806,1.3988582658514976,103.91673915431775,65321,NIL,1.399335565124198,103.91663719059133,0.0543,0.0652,0.81
684B,822684,11053038,1.4031660714293317,103.91516722994896,65371,B16,1.4030640794567493,103.91633732622999,0.1307,0.1569,1.96
758,510758,6662,1.3767931699198577,103.93329927124354,77339,B05,1.3781033437555028,103.9328315317304,0.1549,0.1858,2.32
109,510109,11256,1.3683659169578417,103.95603601116532,78179,B02,1.3678202383258249,103.95652445427928,0.0815,0.0978,1.22
635A,641635,6849,1.3423492945205053,103.69874409232997,22351,B06,1.342729470954524,103.69797918205225,0.0951,0.1141,1.43
714,470714,5286,1.3370206187500566,103.9232743663164,84479,B16,1.337411282456152,103.92252122627053,0.0944,0.1133,1.42
354,750354,1160,1.4499815910647533,103.81840979460603,58311,B08,1.4501053415566931,103.81815109517754,0.0319,0.0383,0.48
317,400317,4177,1.328605238406446,103.90280051737541,71109,B02,1.3283929484264336,103.90255449799291,0.0362,0.0434,0.54
453,560453,7884,1.368620255819734,103.85600247938211,54289,B12,1.369123851628661,103.85607161046258,0.0566,0.0679,0.85
410,760410,1455,1.4263587079353952,103.84665693893025,59409,B07,1.4265925977130527,103.84641526121105,0.0374,0.0449,0.56
672,210672,5082,1.3087706223711726,103.85268276981218,07111,B03,1.3088254832677166,103.85322375458927,0.0605,0.0726,0.91
469,670469,7023,1.3878708452837412,103.77326317724605,44691,B01,1.388308191057049,103.77137492976381,0.2157,0.2588,3.24
714,560714,2974,1.3710980016402983,103.84622782198021,54039,B04,1.370793584550942,103.84565805197757,0.0719,0.0863,1.08
681,530681,10651,1.3729893960144934,103.88570227345389,64419,B03,1.3734681616788786,103.88523117871986,0.0748,0.0897,1.12
848,520848,914,1.3525133802859617,103.93605894274897,76049,B02,1.351468647707098,103.93646624247693,0.1248,0.1498,1.87
375,530375,4624,1.3631566922062233,103.8895540233665,63051,B25,1.3641921553766598,103.8891578403834,0.1234,0.1481,1.85
277,600277,8003,1.3413262119121032,103.74683959480777,28641,B03,1.3391205643371114,103.74616197279424,0.2569,0.3082,3.85
625,670625,4014,1.3856319878941832,103.76036275049853,44809,B04,1.3849995073770072,103.75981312953968,0.0933,0.1119,1.4
408,560408,562,1.362263028749044,103.85456378958756,54371,B03,1.3624704319381515,103.85570620473739,0.1292,0.1551,1.94
296,540296,4089,1.3971029274661269,103.89908477489041,67439,B04,1.3954760831359412,103.89745880701037,0.256,0.3072,3.84
232,820232,11051440,1.4017908346162975,103.89005787738952,65549,B02,1.4035396629934942,103.89103876682539,0.2232,0.2678,3.35
41,270041,6521,1.3076236870072475,103.79340312556697,11381,B02,1.308365371071055,103.7933136934423,0.0832,0.0998,1.25
404A,791404,6901,1.388419570487311,103.87377994458885,67281,B02,1.3892392650553929,103.87296710366532,0.1285,0.1542,1.93
654,670654,359,1.3877471875327438,103.76414567971345,44729,NIL,1.387005929405503,103.76483014245356,0.1123,0.1348,1.68
46,160046,7067,1.288240247386787,103.82615142829256,10389,B01,1.2887261328477981,103.825740949953,0.0708,0.085,1.06
79,160079,10970,1.282511721797415,103.83080661753318,10121,UNK,1.282619281641266,103.82892502057433,0.2097,0.2517,3.15
316,550316,3000,1.3530066162748664,103.86652566723193,66039,B06,1.3547196740523435,103.86661755951918,0.191,0.2292,2.86
104,600104,6887,1.3365718411915368,103.73763988785716,28441,B03,1.3358199645386475,103.73885434853571,0.159,0.1908,2.38
415,530415,11054195,1.3752508834728505,103.89653192480306,64071,B02,1.3751859308030137,103.89718447567299,0.073,0.0876,1.09
683C,733683,2104,1.4412160319547034,103.80336067063979,47609,B10,1.4418284450767476,103.80308956438849,0.0746,0.0895,1.12
337C,613337,4575,1.3371178244027428,103.72187258833064,21601,B09,1.3373454799180167,103.72106019608965,0.0939,0.1127,1.41
605,640605,3551,1.3385548219224006,103.69956436784999,22519,B03,1.3377609785572668,103.70009604588859,0.1064,0.1276,1.6
976,530976,4201,1.377243007942925,103.88020253191276,64089,B02,1.3760829570233502,103.88019856860791,0.1291,0.155,1.94
63,330063,6780,1.3212461369344521,103.8683570866853,60039,B06,1.319937724244607,103.86976040450777,0.2136,0.2563,3.2
212,550212,8866,1.3567865119589524,103.87304033267542,63361,B01,1.3575146603392851,103.8738199344125,0.1187,0.1425,1.78
113B,323113,10037,1.3212966641686632,103.86058155184391,60121,B11,1.3201646795448125,103.86187987898721,0.1917,0.2301,2.88
425,760425,1680,1.4223850754860494,103.84836423012409,59471,B01,1.4211894270518062,103.84901765201953,0.1517,0.182,2.28
114,321114,10038,1.3209400701166154,103.86050176404824,60121,B11,1.3201646795448125,103.86187987898721,0.176,0.2112,2.64
220,760220,11052674,1.4334168912038572,103.83532064079365,59099,B14,1.4327948220498452,103.83521711419415,0.0702,0.0842,1.05
337,610337,5491,1.3381458764239966,103.7226063937714,21679,B02,1.3377340057178995,103.72353825894756,0.1134,0.1361,1.7
256,820256,10216,1.4055743061195527,103.89547197646343,65491,B02,1.404843619499816,103.8948813907692,0.1046,0.1255,1.57
21,161021,7815,1.285386481723129,103.83216014970388,10141,B03,1.2858282966257883,103.83226860113518,0.0506,0.0608,0.76
486,680486,11324,1.3755295006138848,103.73836574197716,44551,B03,1.3761173149617063,103.73839937507974,0.0655,0.0787,0.98
292B,652292,11055580,1.3448198290156372,103.75411078091703,43501,B02,1.3437861919884486,103.75422580142732,0.1158,0.1389,1.74
258C,543258,7136,1.393388594407254,103.89755952290868,67241,B08,1.3928912266248827,103.8984472955751,0.1133,0.1359,1.7
270,760270,1162,1.4373814737438473,103.83999305153728,59209,B06,1.4384904881977618,103.84022183722143,0.1261,0.1513,1.89
440C,653440,11088,1.3551911212432874,103.73772525405509,43759,B13,1.3559376501682614,103.73689074585387,0.1246,0.1495,1.87
413A,791413,5729,1.3892182045667787,103.87863108543293,67489,B03,1.3909843520092906,103.87698409750503,0.2688,0.3226,4.03
209,520209,3346,1.3518005638510167,103.95276053757303,76091,B06,1.3507603089415592,103.95281317770315,0.1159,0.1391,1.74
66,330066,7647,1.3208121491664309,103.86968142767446,60031,B05,1.3204500272623003,103.87015771936116,0.0666,0.0799,1.0
214,310214,3513,1.3418277691122218,103.85438037994562,52051,B10,1.3435265201723852,103.85461237243015,0.1909,0.229,2.86
261,550261,10088,1.3541872911943802,103.87240600721529,66371,B03,1.3538245684734995,103.87269093141421,0.0513,0.0616,0.77
231,310231,7671,1.3373574003879578,103.85944409011861,52399,B04,1.3370187894343488,103.85971976694212,0.0486,0.0583,0.73
152,460152,12234,1.3180705235090884,103.94761231702982,94051,B15,1.3171031549356202,103.94746746786988,0.1089,0.1307,1.63
170,310170,9478,1.3313593603860436,103.84264422298145,52131,B12,1.3323128993593039,103.8440624807036,0.1902,0.2283,2.85
739,520739,6525,1.3592283035019905,103.933225237705,75281,B13,1.3602325033205018,103.93356227393383,0.1179,0.1415,1.77
707,520707,3004,1.3576144968533923,103.93681927857337,75329,B01,1.3577034289801198,103.93627307391532,0.0616,0.0739,0.92
6,680006,10745,1.381704699107267,103.75382676409185,44289,B04,1.3813788837515335,103.75389071717953,0.037,0.0444,0.55
308A,561308,10917807,1.3654935342714947,103.84408137274824,54011,B01,1.3657740502105855,103.84347668221838,0.0742,0.089,1.11
59,519266,6370,1.3818184379592136,103.9424873040794,77081,B03A,1.3802765842975118,103.94270398038708,0.1733,0.208,2.6
27,090027,1082,1.2742794075631492,103.82154548241236,14291,B02,1.274717772471657,103.821267130299,0.0578,0.0694,0.87
66,160066,7981,1.283716224461255,103.83269860139814,06051,B01,1.2848252240349955,103.83402537960983,0.1925,0.231,2.89
288,540288,11050774,1.398792300669606,103.89752049571084,67591,B08,1.3977906312152961,103.89539632594898,0.2614,0.3136,3.92
141,670141,4324,1.376031405929891,103.76819260725989,44219,B04,1.3758194968571082,103.76926652854641,0.1218,0.1462,1.83
37,150037,764,1.2892892622542007,103.80907223474861,10599,B01-TMNL,1.288679559522367,103.80922300545164,0.0699,0.0839,1.05
584,510584,5991,1.3750115575256674,103.94729735906495,77379,B01,1.3747866733830316,103.94803974801869,0.0863,0.1036,1.29
272C,643272,6250,1.3509132898156417,103.70472806052847,27451,B02,1.351265945384967,103.7040957231267,0.0806,0.0967,1.21
216,650216,5468,1.3470848430301974,103.75363671646073,43731,B02,1.3463100452678187,103.75424248640189,0.1095,0.1314,1.64
279,680279,11423,1.3805941972788245,103.74351011123697,44451,B06,1.3807234645129172,103.74432667887652,0.092,0.1104,1.38
231,560231,11053641,1.3685499774541614,103.8375286454367,54219,B24,1.3687661532023943,103.83673595990426,0.0914,0.1097,1.37
138A,311138,5259,1.3367135422062406,103.8455904516357,52191,B04,1.3364227934009856,103.84605774756092,0.0613,0.0735,0.92
866,520866,10420,1.3544002518740164,103.93455665737686,75169,B04,1.3533233523998467,103.93445783968241,0.1204,0.1445,1.81
340,600340,2228,1.350254947887316,103.73077225399345,28499,B10,1.3495943032913162,103.73050392762113,0.0794,0.0952,1.19
352,680352,11600,1.3829058361037025,103.743258904669,44461,B08,1.3824794542450065,103.74300871009913,0.055,0.066,0.83
189,650189,7657,1.3458592647669045,103.74634241732973,43691,B01,1.3449871390011479,103.74613008365515,0.0999,0.1199,1.5
230E,528230,6467,1.3560870472059774,103.95103273112981,76219,B08,1.3564795110261232,103.95095016674897,0.0446,0.0536,0.67
693C,733693,12965,1.4381037560340164,103.80445058350384,47549,B08,1.4379075953475533,103.8035482793466,0.1028,0.1233,1.54
148,760148,1305,1.4317881957261025,103.83251094877242,59149,B03,1.4306356331806638,103.83225086511847,0.1315,0.1578,1.97
633,410633,6345,1.330449413254433,103.90522657899945,72021,B01,1.330920311554739,103.90621574486386,0.1219,0.1463,1.83
412,640412,9408,1.3533348179362499,103.72611137331445,28571,B02,1.3523579729998398,103.72552811666293,0.1266,0.152,1.9
954B,522954,12690,1.3428386394279006,103.93708007430902,75061,B25,1.3407893009694107,103.93653015840799,0.2362,0.2834,3.54
748A,731748,11189,1.4449818458052146,103.79500773470846,46831,B03,1.4436250666960166,103.79564504173186,0.1669,0.2002,2.5
325,530325,11946,1.3675940529678594,103.89864300369081,64301,B04,1.367285389870846,103.89906966862465,0.0586,0.0703,0.88
478,640478,5228,1.3473157414271084,103.72395894295354,28601,B03,1.3475206585633295,103.72316307320806,0.0915,0.1098,1.37
530,460530,4425,1.3337338357063,103.9270550107386,84401,B04,1.3331816898281779,103.92696613923559,0.0623,0.0747,0.93
49,330049,7526,1.324372918602917,103.86640508664021,60161,B15,1.3248145901042814,103.86560897866453,0.1013,0.1216,1.52
675B,642675,8619,1.345838521625224,103.70365742676708,22411,B02,1.3463079236831583,103.70387348520538,0.0575,0.069,0.86
35A,143035,12047,1.2977547029937877,103.80495758623773,11489,B08,1.298455181252365,103.80499642372703,0.0781,0.0937,1.17
853,730853,12794,1.4394573960756478,103.79304111121874,46391,B06,1.4392309664469094,103.79314656236234,0.0278,0.0334,0.42
312B,822312,11054236,1.411235479184525,103.90076076441079,65611,B06,1.4112968732123514,103.90028346052384,0.0536,0.0643,0.8
418,120418,4561,1.3101679925750525,103.77011264174295,17151,B11,1.3117199624350602,103.76961712118445,0.1814,0.2176,2.72
205,640205,9337,1.344853284552911,103.71571619197917,21239,B14,1.344573690815056,103.71633731618351,0.0758,0.091,1.14
217A,821217,10527,1.4029629277915039,103.89516057422101,65571,NIL,1.4034396829351483,103.89555904161477,0.0692,0.083,1.04
