blk_no,postal_code,entity_id,latitude,longitude,supermarket_name,supermarket_blk_house,supermarket_street,supermarket_postcode,supermarket_latitude,supermarket_longitude,euclidean_distance_to_nearest_supermarket_km,nearest_supermarket_estimated_walking_km,walking_time_to_nearest_supermarket_mins
38,575712,7063,1.361082134224948,103.83804774423288,NTUC FAIRPRICE CO-OPERATIVE LTD,410A,SIN MING AVENUE,571410,1.36321586107786,103.835445360583,0.3746,0.4495,5.62
687A,731687,1900,1.4411317719290395,103.8072434004173,U STARS PTE. LTD.,691,WOODLANDS DRIVE 73,730691,1.44062992233001,103.806198058319,0.129,0.1549,1.94
326,560326,4305,1.3670528453445863,103.84790669768431,NTUC FAIRPRICE CO-OPERATIVE LTD,53,ANG MO KIO AVENUE 3,569933,1.36924890739397,103.848399235571,0.2505,0.3006,3.76
135,820135,5194,1.3921104910311848,103.90986862995213,NTUC FAIRPRICE CO-OPERATIVE LTD,168,PUNGGOL FIELD,820168,1.394184094795,103.912976438987,0.4158,0.499,6.24
357B,402357,12932,1.3283770824534125,103.89953319779994,COLD STORAGE SINGAPORE (1983) PTE LTD,306,UBI AVENUE 1,400306,1.32987219697453,103.901929745106,0.3144,0.3773,4.72
810B,682810,9323,1.3743831410967642,103.7456158196336,U STARS PTE. LTD.,810,CHOA CHU KANG AVENUE 7,680810,1.37405796748332,103.746160084444,0.0706,0.0847,1.06
693D,734693,1983,1.4375628406009493,103.80440225693467,U STARS PTE. LTD.,691,WOODLANDS DRIVE 73,730691,1.44062992233001,103.806198058319,0.3956,0.4747,5.93
690D,684690,11581,1.4021468668230561,103.75198965932306,NTUC FAIRPRICE CO-OPERATIVE LTD,61,CHOA CHU KANG DRIVE,689715,1.39712885652678,103.747329724589,0.7622,0.9147,11.43
815A,681815,11054636,1.3761221857603703,103.74676221329483,U STARS PTE. LTD.,810,CHOA CHU KANG AVENUE 7,680810,1.37405796748332,103.746160084444,0.2394,0.2872,3.59
53,100053,6654,1.2743111197913142,103.81144234054663,NTUC FAIRPRICE CO-OPERATIVE LTD,78A,TELOK BLANGAH STREET 32,101078,1.27338252999837,103.808934817338,0.2976,0.3571,4.46
126B,752126,8832533,1.445697008820746,103.8351455430358,PHAN NEE INVESTMENTS (S) PTE LTD,2C,YISHUN AVENUE 7,768930,1.44518329012928,103.837963232741,0.3187,0.3825,4.78
502,510502,6565,1.3754662417936163,103.94614358350849,NTUC FAIRPRICE CO-OPERATIVE LTD,1,PASIR RIS CENTRAL STREET 3,518457,1.37244980890777,103.949715696944,0.5204,0.6244,7.81
249,680249,10732,1.3796299816833617,103.74544286025073,PRIME SUPERMARKET (1996) PTE LTD,253,CHOA CHU KANG AVENUE 1,680253,1.37743962647899,103.744383226701,0.2708,0.325,4.06
322A,751322,371,1.4459877545810234,103.81815124938436,NTUC FAIRPRICE CO-OPERATIVE LTD,30,SEMBAWANG DRIVE,757713,1.44822653003389,103.819462105427,0.2888,0.3465,4.33
260D,544260,3758,1.394305869849142,103.89604549106016,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.0604,0.0724,0.91
155,730155,258,1.4347107176727978,103.77457086680784,NTUC FAIRPRICE CO-OPERATIVE LTD,71,WOODLANDS AVENUE 3,739044,1.43262602939439,103.774051198699,0.2392,0.287,3.59
968,530968,2578,1.3786837970572816,103.87849967004504,COLD STORAGE SINGAPORE (1983) PTE LTD,982,BUANGKOK CRESCENT,530982,1.380850346979,103.879309100327,0.2575,0.3089,3.86
275,540275,3278,1.3832785607496194,103.89440316171715,NTUC FAIRPRICE CO-OPERATIVE LTD,BLK 277C,COMPASSVALE LINK,543277,1.38233698021703,103.893607840929,0.1372,0.1646,2.06
664D,644664,3340,1.3389372422015762,103.70278434127853,NTUC FAIRPRICE CO-OPERATIVE LTD,63,JURONG WEST CENTRAL 3,648331,1.33931503939035,103.705351000578,0.2887,0.3465,4.33
269A,541269,6510,1.3838058666207904,103.89559171116166,COLD STORAGE SINGAPORE (1983) PTE LTD,266,COMPASSVALE BOW,540266,1.38199703135061,103.897031078181,0.2573,0.3088,3.86
208,310208,510,1.3418669135310024,103.84520428527209,NTUC FAIRPRICE CO-OPERATIVE LTD,95,LORONG 4 TOA PAYOH,310095,1.33889072011391,103.848993319083,0.5363,0.6435,8.04
105,080105,3653,1.2738165419528384,103.83447907695519,NTUC FAIRPRICE CO-OPERATIVE LTD,150,SILAT AVENUE,160150,1.2770770759001,103.831425859726,0.4972,0.5966,7.46
416,530416,11054194,1.3755132043965197,103.89624793472593,NTUC FAIRPRICE CO-OPERATIVE LTD,90,HOUGANG AVENUE 10,538766,1.37231186456868,103.893661619219,0.4581,0.5497,6.87
168,570168,4138,1.3473197648243929,103.85415988198167,NTUC FAIRPRICE CO-OPERATIVE LTD,510,BISHAN STREET 13,570510,1.34888843913817,103.849691986415,0.527,0.6324,7.91
98,320098,7682,1.3215932351575699,103.85412215436249,NTUC FAIRPRICE CO-OPERATIVE LTD,80,LORONG LIMAU,320080,1.32379607925067,103.855670628839,0.2997,0.3597,4.5
21,460021,9186,1.3201500469237186,103.93316845781803,"TANG KER AN, TIMOTHY",18,BEDOK SOUTH ROAD,460018,1.3206250589085,103.934734229515,0.1821,0.2185,2.73
556,560556,8425,1.3720098552660775,103.85762079322112,NTUC FAIRPRICE CO-OPERATIVE LTD,574,ANG MO KIO AVENUE 10,560574,1.3708945610762,103.856396513475,0.1843,0.2212,2.76
4A,402004,2358,1.3203627805633043,103.90432464201253,NTUC FAIRPRICE CO-OPERATIVE LTD,5,EUNOS CRESCENT,400005,1.32118979604503,103.903266275569,0.1495,0.1794,2.24
921,640921,7950,1.3394701443417794,103.68892994094035,PRIME SUPERMARKET LIMITED,962,JURONG WEST STREET 91,640962,1.34201783432949,103.691483120672,0.4015,0.4818,6.02
747A,731747,10800,1.4433931976908765,103.79552824912588,COLD STORAGE SINGAPORE (1983) PTE LTD,768,WOODLANDS AVENUE 6,730768,1.44562289934866,103.798140996577,0.3823,0.4588,5.73
641B,822641,3806,1.3988582658514976,103.91673915431775,ANG MO SUPERMARKET PTE LTD,639,PUNGGOL DRIVE,820639,1.39946117297002,103.916054504161,0.1015,0.1218,1.52
684B,822684,11053038,1.4031660714293317,103.91516722994896,SHENG SIONG SUPERMARKET PTE LTD,660A,EDGEDALE PLAINS,821660,1.40262196510476,103.916519601442,0.1622,0.1947,2.43
758,510758,6662,1.3767931699198577,103.93329927124354,NTUC FAIRPRICE CO-OPERATIVE LTD,734,PASIR RIS STREET 72,510734,1.37976753619581,103.936207570696,0.463,0.5556,6.95
109,510109,11256,1.3683659169578417,103.95603601116532,COLD STORAGE SINGAPORE (1983) PTE LTD,440,PASIR RIS DRIVE 4,510440,1.36899800601439,103.958647646173,0.299,0.3588,4.49
635A,641635,6849,1.3423492945205053,103.69874409232997,COLD STORAGE SINGAPORE (1983) PTE LTD,638,JURONG WEST STREET 61,640638,1.34159108250934,103.697020082225,0.2096,0.2515,3.14
714,470714,5286,1.3370206187500566,103.9232743663164,SHENG SIONG SUPERMARKET PTE LTD,739A,BEDOK RESERVOIR ROAD,471739,1.33824202544731,103.923303938599,0.136,0.1632,2.04
354,750354,1160,1.4499815910647533,103.81840979460603,NTUC FAIRPRICE CO-OPERATIVE LTD,355,SEMBAWANG WAY,750355,1.44956647612199,103.818641141782,0.0529,0.0635,0.79
317,400317,4177,1.328605238406446,103.90280051737541,COLD STORAGE SINGAPORE (1983) PTE LTD,306,UBI AVENUE 1,400306,1.32987219697453,103.901929745106,0.1711,0.2053,2.57
453,560453,7884,1.368620255819734,103.85600247938211,NTUC FAIRPRICE CO-OPERATIVE LTD,574,ANG MO KIO AVENUE 10,560574,1.3708945610762,103.856396513475,0.2569,0.3083,3.85
410,760410,1455,1.4263587079353952,103.84665693893025,COLD STORAGE SINGAPORE (1983) PTE LTD,418,YISHUN AVENUE 11,760418,1.42489931802522,103.847249793129,0.1753,0.2104,2.63
672,210672,5082,1.3087706223711726,103.85268276981218,MUSTAFA HOLDINGS PTE LTD,147,SYED ALWI ROAD,207706,1.30975274714546,103.855701594507,0.3533,0.424,5.3
469,670469,7023,1.3878708452837412,103.77326317724605,SHENG SIONG SUPERMARKET PTE LTD,547,SEGAR ROAD,670547,1.3882402152635,103.769575387874,0.4125,0.495,6.19
714,560714,2974,1.3710980016402983,103.84622782198021,NTUC FAIRPRICE CO-OPERATIVE LTD,712,ANG MO KIO AVENUE 6,560712,1.37140920462192,103.847082884002,0.1013,0.1215,1.52
681,530681,10651,1.3729893960144934,103.88570227345389,NTUC FAIRPRICE CO-OPERATIVE LTD,682,HOUGANG AVENUE 4,530682,1.37361830003654,103.88574886332,0.0702,0.0842,1.05
848,520848,914,1.3525133802859617,103.93605894274897,NTUC FAIRPRICE CO-OPERATIVE LTD,866A,TAMPINES STREET 83,521866,1.3554217626792,103.934315234757,0.3775,0.453,5.66
375,530375,4624,1.3631566922062233,103.8895540233665,LIM KING CHEW,6,HOUGANG AVENUE 3,530006,1.36271446207954,103.893980506642,0.4951,0.5941,7.43
277,600277,8003,1.3413262119121032,103.74683959480777,COLD STORAGE SINGAPORE (1983) PTE LTD,2,JURONG EAST STREET 21,609601,1.33502430397913,103.746638245311,0.7019,0.8423,10.53
625,670625,4014,1.3856319878941832,103.76036275049853,NTUC FAIRPRICE CO-OPERATIVE LTD,628,SENJA ROAD,670628,1.38509601466743,103.760218439756,0.0618,0.0741,0.93
408,560408,562,1.362263028749044,103.85456378958756,G8 MART PTE. LTD.,421,ANG MO KIO AVENUE 10,560421,1.36538421638439,103.852966963093,0.3903,0.4683,5.85
296,540296,4089,1.3971029274661269,103.89908477489041,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.4215,0.5058,6.32
232,820232,11051440,1.4017908346162975,103.89005787738952,SHENG SIONG SUPERMARKET PTE LTD,338,ANCHORVALE CRESCENT,540338,1.39922856580931,103.889653921063,0.2888,0.3465,4.33
41,270041,6521,1.3076236870072475,103.79340312556697,NTUC FAIRPRICE CO-OPERATIVE LTD,36,HOLLAND DRIVE,270036,1.30918211194726,103.79254748678,0.1979,0.2375,2.97
404A,791404,6901,1.388419570487311,103.87377994458885,NTUC FAIRPRICE CO-OPERATIVE LTD,33,SENGKANG WEST AVENUE,797653,1.39139305725169,103.876067662182,0.4176,0.5011,6.26
654,670654,359,1.3877471875327438,103.76414567971345,COLD STORAGE SINGAPORE (1983) PTE LTD,524A,JELAPANG ROAD,671524,1.38529556248789,103.766170532015,0.3539,0.4247,5.31
46,160046,7067,1.288240247386787,103.82615142829256,YOUR GROCER PRIVATE LIMITED,34,JALAN BUKIT HO SWEE,160034,1.28807688301773,103.827081283638,0.1051,0.1261,1.58
79,160079,10970,1.282511721797415,103.83080661753318,NTUC FAIRPRICE CO-OPERATIVE LTD,18 /20,KIM TIAN ROAD,169252,1.28480734614992,103.829298011427,0.3058,0.3669,4.59
316,550316,3000,1.3530066162748664,103.86652566723193,TEO BOBBY,253,SERANGOON CENTRAL DRIVE,550253,1.35367102829776,103.870756830653,0.4767,0.572,7.15
104,600104,6887,1.3365718411915368,103.73763988785716,ONE EIGHT SHOP PTE. LTD.,104,JURONG EAST STREET 13,600104,1.33658465251142,103.737623311665,0.0023,0.0028,0.03
415,530415,11054195,1.3752508834728505,103.89653192480306,NTUC FAIRPRICE CO-OPERATIVE LTD,90,HOUGANG AVENUE 10,538766,1.37231186456868,103.893661619219,0.4572,0.5487,6.86
683C,733683,2104,1.4412160319547034,103.80336067063979,PRIME SUPERMARKET LIMITED,678,WOODLANDS AVENUE 6,730678,1.43998365427584,103.801293114431,0.2679,0.3215,4.02
337C,613337,4575,1.3371178244027428,103.72187258833064,NTUC FAIRPRICE CO-OPERATIVE LTD,399,YUNG SHENG ROAD,610399,1.33504201869474,103.720268020639,0.292,0.3504,4.38
605,640605,3551,1.3385548219224006,103.69956436784999,COLD STORAGE SINGAPORE (1983) PTE LTD,638,JURONG WEST STREET 61,640638,1.34159108250934,103.697020082225,0.4409,0.5291,6.61
976,530976,4201,1.377243007942925,103.88020253191276,NTUC FAIRPRICE CO-OPERATIVE LTD,1,HOUGANG STREET 91,538692,1.3756672808109,103.879450260083,0.1944,0.2332,2.92
63,330063,6780,1.3212461369344521,103.8683570866853,NTUC FAIRPRICE CO-OPERATIVE LTD,71,KALLANG BAHRU,330071,1.32099294995032,103.870389995935,0.228,0.2736,3.42
212,550212,8866,1.3567865119589524,103.87304033267542,TEO BOBBY,253,SERANGOON CENTRAL DRIVE,550253,1.35367102829776,103.870756830653,0.43,0.5159,6.45
113B,323113,10037,1.3212966641686632,103.86058155184391,SHENG SIONG SUPERMARKET PTE LTD,108,MCNAIR ROAD,321108,1.32161904109972,103.859382727107,0.1382,0.1658,2.07
425,760425,1680,1.4223850754860494,103.84836423012409,COLD STORAGE SINGAPORE (1983) PTE LTD,418,YISHUN AVENUE 11,760418,1.42489931802522,103.847249793129,0.3061,0.3674,4.59
114,321114,10038,1.3209400701166154,103.86050176404824,SHENG SIONG SUPERMARKET PTE LTD,108,MCNAIR ROAD,321108,1.32161904109972,103.859382727107,0.1457,0.1748,2.19
220,760220,11052674,1.4334168912038572,103.83532064079365,COLD STORAGE SINGAPORE (1983) PTE LTD,291,YISHUN STREET 22,760291,1.43576080071655,103.836723882475,0.3041,0.3649,4.56
337,610337,5491,1.3381458764239966,103.7226063937714,NTUC FAIRPRICE CO-OPERATIVE LTD,399,YUNG SHENG ROAD,610399,1.33504201869474,103.720268020639,0.4326,0.5191,6.49
256,820256,10216,1.4055743061195527,103.89547197646343,U STARS SUPERMARKET PTE. LTD.,261,PUNGGOL WAY,820261,1.40541353593882,103.896823897364,0.1515,0.1818,2.27
21,161021,7815,1.285386481723129,103.83216014970388,NTUC FAIRPRICE CO-OPERATIVE LTD,18 /20,KIM TIAN ROAD,169252,1.28480734614992,103.829298011427,0.325,0.39,4.87
486,680486,11324,1.3755295006138848,103.73836574197716,COLD STORAGE SINGAPORE (1983) PTE LTD,475,CHOA CHU KANG AVENUE 3,680475,1.37805613765446,103.73893180394,0.2882,0.3459,4.32
292B,652292,11055580,1.3448198290156372,103.75411078091703,COLD STORAGE SINGAPORE (1983) PTE LTD,284,BUKIT BATOK EAST AVENUE 3,650284,1.3466990504391,103.757276703167,0.4098,0.4917,6.15
258C,543258,7136,1.393388594407254,103.89755952290868,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.2343,0.2812,3.51
270,760270,1162,1.4373814737438473,103.83999305153728,COLD STORAGE SINGAPORE (1983) PTE LTD,293,YISHUN STREET 22,760293,1.4361142481059,103.837605239088,0.3009,0.361,4.51
440C,653440,11088,1.3551911212432874,103.73772525405509,SHENG SIONG SUPERMARKET PTE LTD,440,BUKIT BATOK WEST AVENUE 8,650440,1.35572307607651,103.739303106346,0.1853,0.2224,2.78
413A,791413,5729,1.3892182045667787,103.87863108543293,SHENG SIONG SUPERMARKET PTE LTD,417,FERNVALE LINK,790417,1.39158704139214,103.879872489529,0.2977,0.3572,4.47
209,520209,3346,1.3518005638510167,103.95276053757303,SUZYAMEER FROZEN PTE. LTD.,201D,TAMPINES STREET 21,524201,1.35226231253931,103.95358649775,0.1053,0.1264,1.58
66,330066,7647,1.3208121491664309,103.86968142767446,NTUC FAIRPRICE CO-OPERATIVE LTD,71,KALLANG BAHRU,330071,1.32099294995032,103.870389995935,0.0814,0.0977,1.22
214,310214,3513,1.3418277691122218,103.85438037994562,LIN POH LING,212,LORONG 8 TOA PAYOH,310212,1.34064293307986,103.854334496723,0.132,0.1584,1.98
261,550261,10088,1.3541872911943802,103.87240600721529,COLD STORAGE SINGAPORE (1983) PTE LTD,266,SERANGOON CENTRAL DRIVE,550266,1.35323163805116,103.871472859034,0.1487,0.1784,2.23
231,310231,7671,1.3373574003879578,103.85944409011861,SHENG SIONG SUPERMARKET PTE LTD,4,LORONG 7 TOA PAYOH,310004,1.33904479825353,103.855541071679,0.4732,0.5679,7.1
152,460152,12234,1.3180705235090884,103.94761231702982,HAO MART PTE. LTD.,69,BEDOK SOUTH AVENUE 3,460069,1.31935027280391,103.94363236217,0.4653,0.5583,6.98
170,310170,9478,1.3313593603860436,103.84264422298145,CAVEMEN PTE. LTD.,1,JALAN DUSUN,329363,1.32696540868721,103.843674239785,0.5024,0.6029,7.54
739,520739,6525,1.3592283035019905,103.933225237705,NTUC FAIRPRICE CO-OPERATIVE LTD,866A,TAMPINES STREET 83,521866,1.3554217626792,103.934315234757,0.4408,0.5289,6.61
707,520707,3004,1.3576144968533923,103.93681927857337,NTUC FAIRPRICE CO-OPERATIVE LTD,866A,TAMPINES STREET 83,521866,1.3554217626792,103.934315234757,0.3705,0.4446,5.56
6,680006,10745,1.381704699107267,103.75382676409185,NTUC FAIRPRICE CO-OPERATIVE LTD,140,TECK WHYE LANE,680140,1.38003057765068,103.75311841662,0.2023,0.2428,3.04
308A,561308,10917807,1.3654935342714947,103.84408137274824,NTUC FAIRPRICE CO-OPERATIVE LTD,215,ANG MO KIO AVENUE 1,560215,1.36655829857198,103.841624088452,0.298,0.3577,4.47
59,519266,6370,1.3818184379592136,103.9424873040794,U STARS PTE. LTD.,625,ELIAS ROAD,510625,1.37860238037503,103.941978177656,0.3625,0.435,5.44
27,090027,1082,1.2742794075631492,103.82154548241236,NG CHAI SENG,109,BUKIT PURMEI ROAD,90109,1.27392940817544,103.825310769144,0.4209,0.505,6.31
66,160066,7981,1.283716224461255,103.83269860139814,FOODIE MARKET PLACE PTE. LTD.,225,OUTRAM ROAD,169038,1.28345077313013,103.835371310094,0.2989,0.3587,4.48
288,540288,11050774,1.398792300669606,103.89752049571084,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.4689,0.5626,7.03
141,670141,4324,1.376031405929891,103.76819260725989,COLD STORAGE SINGAPORE (1983) PTE LTD,256,BANGKIT ROAD,670256,1.37904775569569,103.772937487064,0.6258,0.7509,9.39
37,150037,764,1.2892892622542007,103.80907223474861,NTUC FAIRPRICE CO-OPERATIVE LTD,1,JALAN BUKIT MERAH,150001,1.28645354374901,103.80824240096,0.3289,0.3947,4.93
584,510584,5991,1.3750115575256674,103.94729735906495,NTUC FAIRPRICE CO-OPERATIVE LTD,1,PASIR RIS CENTRAL STREET 3,518457,1.37244980890777,103.949715696944,0.3921,0.4705,5.88
272C,643272,6250,1.3509132898156417,103.70472806052847,SHENG SIONG SUPERMARKET PTE LTD,7,JURONG WEST AVENUE 5,649486,1.34878489456242,103.703415655686,0.2783,0.334,4.18
216,650216,5468,1.3470848430301974,103.75363671646073,NTUC FAIRPRICE CO-OPERATIVE LTD,280,BUKIT BATOK EAST AVENUE 3,650280,1.34770147779385,103.757044586256,0.3854,0.4625,5.78
279,680279,11423,1.3805941972788245,103.74351011123697,ANG KEN CHUA,410,CHOA CHU KANG AVENUE 3,680410,1.38062798479668,103.741520112804,0.2215,0.2658,3.32
231,560231,11053641,1.3685499774541614,103.8375286454367,SHENG SIONG SUPERMARKET PTE LTD,233,ANG MO KIO AVENUE 3,560233,1.36754924783084,103.83674063794,0.1418,0.1701,2.13
138A,311138,5259,1.3367135422062406,103.8455904516357,NTUC FAIRPRICE CO-OPERATIVE LTD,500,LORONG 6 TOA PAYOH,310500,1.33296549379038,103.847050353797,0.4478,0.5373,6.72
866,520866,10420,1.3544002518740164,103.93455665737686,NTUC FAIRPRICE CO-OPERATIVE LTD,866A,TAMPINES STREET 83,521866,1.3554217626792,103.934315234757,0.1168,0.1402,1.75
340,600340,2228,1.350254947887316,103.73077225399345,NTUC FAIRPRICE CO-OPERATIVE LTD,BLK 345,JURONG EAST STREET 31,600345,1.34551209957725,103.731219147651,0.5303,0.6364,7.95
352,680352,11600,1.3829058361037025,103.743258904669,NTUC FAIRPRICE CO-OPERATIVE LTD,21,CHOA CHU KANG AVENUE 4,689812,1.38506836300634,103.744950388654,0.3056,0.3667,4.58
189,650189,7657,1.3458592647669045,103.74634241732973,SHENG SIONG SUPERMARKET PTE LTD,154A,BUKIT BATOK WEST AVENUE 8,651154,1.34737179952411,103.743698115504,0.339,0.4069,5.09
230E,528230,6467,1.3560870472059774,103.95103273112981,YES SUPERMARKET PTE LTD,201B,TAMPINES STREET 21,522201,1.35345315592225,103.953009921086,0.3666,0.4399,5.5
693C,733693,12965,1.4381037560340164,103.80445058350384,U STARS PTE. LTD.,691,WOODLANDS DRIVE 73,730691,1.44062992233001,103.806198058319,0.3419,0.4103,5.13
148,760148,1305,1.4317881957261025,103.83251094877242,NTUC FAIRPRICE CO-OPERATIVE LTD,301,YISHUN AVENUE 2,769093,1.42952522056756,103.83499514286,0.374,0.4488,5.61
633,410633,6345,1.330449413254433,103.90522657899945,COLD STORAGE SINGAPORE (1983) PTE LTD,306,UBI AVENUE 1,400306,1.32987219697453,103.901929745106,0.3725,0.447,5.59
412,640412,9408,1.3533348179362499,103.72611137331445,COLD STORAGE SINGAPORE (1983) PTE LTD,492,JURONG WEST STREET 41,640492,1.35011243012885,103.724598702353,0.3963,0.4755,5.94
954B,522954,12690,1.3428386394279006,103.93708007430902,PRIME SUPERMARKET LIMITED,823,TAMPINES STREET 81,520823,1.34873284070164,103.934010241001,0.7398,0.8877,11.1
748A,731748,11189,1.4449818458052146,103.79500773470846,COLD STORAGE SINGAPORE (1983) PTE LTD,768,WOODLANDS AVENUE 6,730768,1.44562289934866,103.798140996577,0.3559,0.4271,5.34
325,530325,11946,1.3675940529678594,103.89864300369081,TAN CHUAN BOON,309,HOUGANG AVENUE 5,530309,1.36620942758889,103.895144898127,0.4187,0.5024,6.28
478,640478,5228,1.3473157414271084,103.72395894295354,NTUC FAIRPRICE CO-OPERATIVE LTD,498,JURONG WEST STREET 41,640498,1.34833334908052,103.72430732776,0.1197,0.1437,1.8
530,460530,4425,1.3337338357063,103.9270550107386,SHENG SIONG SUPERMARKET PTE LTD,539A,BEDOK NORTH STREET 3,461539,1.3324023017993,103.925500600051,0.2278,0.2734,3.42
49,330049,7526,1.324372918602917,103.86640508664021,NTUC FAIRPRICE CO-OPERATIVE LTD,71,KALLANG BAHRU,330071,1.32099294995032,103.870389995935,0.5816,0.6979,8.72
675B,642675,8619,1.345838521625224,103.70365742676708,SHENG SIONG SUPERMARKET PTE LTD,7,JURONG WEST AVENUE 5,649486,1.34878489456242,103.703415655686,0.3291,0.3949,4.94
35A,143035,12047,1.2977547029937877,103.80495758623773,SHENG SIONG SUPERMARKET PTE LTD,85,DAWSON ROAD,141085,1.29531966854901,103.809758594158,0.5991,0.719,8.99
853,730853,12794,1.4394573960756478,103.79304111121874,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.3149,0.3778,4.72
312B,822312,11054236,1.411235479184525,103.90076076441079,SHENG SIONG SUPERMARKET PTE LTD,312A,SUMANG LINK,821312,1.41081926280608,103.900371678954,0.0634,0.0761,0.95
418,120418,4561,1.3101679925750525,103.77011264174295,SHENG SIONG SUPERMARKET PTE LTD,420A,CLEMENTI AVENUE 1,121420,1.30973331408822,103.768637301316,0.1712,0.2054,2.57
205,640205,9337,1.344853284552911,103.71571619197917,NTUC FAIRPRICE CO-OPERATIVE LTD,221,BOON LAY PLACE,640221,1.34634819293844,103.712429317152,0.4019,0.4822,6.03
217A,821217,10527,1.4029629277915039,103.89516057422101,U STARS SUPERMARKET PTE. LTD.,218,SUMANG WALK,820218,1.40322711960687,103.895387026654,0.0387,0.0465,0.58
212A,821212,11053525,1.399964421130425,103.89910544685458,LI LI CHENG SUPERMARKET (PUNGGOL) PTE. LTD.,273C,PUNGGOL PLACE,823273,1.40230300615945,103.901262393433,0.3541,0.4249,5.31
405,570405,2789,1.362853105443864,103.83473904439127,NTUC FAIRPRICE CO-OPERATIVE LTD,410A,SIN MING AVENUE,571410,1.36321586107786,103.835445360583,0.0884,0.106,1.33
504D,764504,12714,1.4183972554012083,103.84372167172792,SHENG SIONG SUPERMARKET PTE LTD,675,YISHUN AVENUE 4,760675,1.42015550315781,103.843558892177,0.1966,0.2359,2.95
53A,143053,2999,1.2933379560763023,103.80765017737707,SHENG SIONG SUPERMARKET PTE LTD,85,DAWSON ROAD,141085,1.29531966854901,103.809758594158,0.3221,0.3865,4.83
183,820183,4560,1.398763559029659,103.90973619406127,COLD STORAGE SINGAPORE (1983) PTE LTD,622D,PUNGGOL CENTRAL,824622,1.40053114255394,103.91053692695,0.216,0.2592,3.24
146,570146,9833,1.344238033182609,103.85410356203629,LIN POH LING,212,LORONG 8 TOA PAYOH,310212,1.34064293307986,103.854334496723,0.401,0.4812,6.02
426,760426,11055591,1.4229090488567624,103.84603145647475,NTUC FAIRPRICE CO-OPERATIVE LTD,414,YISHUN RING ROAD,760414,1.42452848118598,103.846595550971,0.1909,0.2291,2.86
103B,822103,7823,1.397841828249158,103.90467882023901,PRIME SUPERMARKET LIMITED,108,PUNGGOL FIELD,820108,1.39652617622188,103.908850766913,0.4868,0.5842,7.3
246,530246,4730,1.3587709562436947,103.89145701137097,LIM KING CHEW,6,HOUGANG AVENUE 3,530006,1.36271446207954,103.893980506642,0.5211,0.6254,7.82
494J,529494,11052300,1.364123449238932,103.95449057812019,NTUC FAIRPRICE CO-OPERATIVE LTD,475,TAMPINES STREET 44,520475,1.36032331726567,103.953125974102,0.4495,0.5394,6.74
468,650468,11845,1.3560860556586587,103.74235275297006,SHENG SIONG SUPERMARKET PTE LTD,440,BUKIT BATOK WEST AVENUE 8,650440,1.35572307607651,103.739303106346,0.3418,0.4101,5.13
119,150119,5867,1.282481094492065,103.81649960777439,NTUC FAIRPRICE CO-OPERATIVE LTD,166,BUKIT MERAH CENTRAL,150166,1.28311950277785,103.817642874205,0.1457,0.1749,2.19
915,520915,8108,1.3486485079073143,103.93957057958762,COLD STORAGE SINGAPORE (1983) PTE LTD,829,TAMPINES STREET 81,520829,1.34922418771454,103.934912522809,0.5223,0.6268,7.84
990A,641990,97,1.335227484495292,103.69508055735652,KADER HASNA MARICAN,17,KIAN TECK LANE,627851,1.33314577537318,103.695248113879,0.2325,0.279,3.49
629,510629,8391,1.3789651342277145,103.9407188967246,U STARS PTE. LTD.,625,ELIAS ROAD,510625,1.37860238037503,103.941978177656,0.1458,0.175,2.19
656C,643656,2704,1.3359820862662404,103.69996532625719,CHD @ SOON LEE PTE. LTD.,51,SOON LEE ROAD,628088,1.33212290136628,103.699070270739,0.441,0.5292,6.62
9,090009,3180,1.2774176856598172,103.81936822694553,COLD STORAGE SINGAPORE (1983) PTE LTD,8,TELOK BLANGAH CRESCENT,90008,1.2777953943487,103.819341304521,0.0422,0.0506,0.63
180,510180,4492,1.3641552248530766,103.9602494194603,HAO MART PTE. LTD.,487B,TAMPINES STREET 45,521487,1.3599856700583,103.958247655538,0.5148,0.6178,7.72
115,120115,6991,1.3238009137980964,103.77145062483075,THNG SAIK MONG,108,CLEMENTI STREET 11,120108,1.32212393765921,103.770265909205,0.2285,0.2743,3.43
254A,551254,9983,1.354032762445978,103.87133409600753,TEO BOBBY,253,SERANGOON CENTRAL DRIVE,550253,1.35367102829776,103.870756830653,0.0758,0.091,1.14
358D,404358,12968,1.3293921219351545,103.89992187968441,COLD STORAGE SINGAPORE (1983) PTE LTD,306,UBI AVENUE 1,400306,1.32987219697453,103.901929745106,0.2298,0.2757,3.45
869A,521869,2741,1.3551278510483955,103.93232302696447,NTUC FAIRPRICE CO-OPERATIVE LTD,872C,TAMPINES STREET 86,523872,1.35524289885319,103.931623638518,0.0789,0.0947,1.18
